Name;Group4_infiltration_grass;
Description;;
Measure-Intervall;00:00:01;
;;

Time SN:46121 (S30X):P1;SN:46121 (S30X):P1 bar;Time SN:46121 (S30X):TOB1;SN:46121 (S30X):TOB1 Â°C;Time SN:46133 (S30X):P1;SN:46133 (S30X):P1 bar;Time SN:46133 (S30X):TOB1;SN:46133 (S30X):TOB1 Â°C;
05.06.2019 16:35:32.905;0.0127122;05.06.2019 16:35:32.929;18.175354;05.06.2019 16:35:32.944;0.0118962;05.06.2019 16:35:32.960;18.6904907;
05.06.2019 16:35:33.905;0.0127091;05.06.2019 16:35:33.920;18.175354;05.06.2019 16:35:33.936;0.0119032;05.06.2019 16:35:33.952;18.7005005;
05.06.2019 16:35:34.905;0.0127069;05.06.2019 16:35:34.927;18.175354;05.06.2019 16:35:34.943;0.0118922;05.06.2019 16:35:34.959;18.7005005;
05.06.2019 16:35:35.905;0.0127013;05.06.2019 16:35:35.919;18.175354;05.06.2019 16:35:35.935;0.0119047;05.06.2019 16:35:35.951;18.7005005;
05.06.2019 16:35:36.905;0.0126974;05.06.2019 16:35:36.926;18.175354;05.06.2019 16:35:36.941;0.0119202;05.06.2019 16:35:36.957;18.7005005;
05.06.2019 16:35:37.905;0.0126872;05.06.2019 16:35:37.933;18.175354;05.06.2019 16:35:37.949;0.0119174;05.06.2019 16:35:37.965;18.6904907;
05.06.2019 16:35:38.905;0.0126806;05.06.2019 16:35:38.925;18.1853638;05.06.2019 16:35:38.940;0.0119161;05.06.2019 16:35:38.956;18.6904907;
05.06.2019 16:35:39.905;0.0126761;05.06.2019 16:35:39.932;18.1853638;05.06.2019 16:35:39.948;0.0119171;05.06.2019 16:35:39.964;18.7005005;
05.06.2019 16:35:40.905;0.0126733;05.06.2019 16:35:40.923;18.1853638;05.06.2019 16:35:40.939;0.0119402;05.06.2019 16:35:40.955;18.7005005;
05.06.2019 16:35:41.905;0.0126715;05.06.2019 16:35:41.931;18.1853638;05.06.2019 16:35:41.947;0.0119401;05.06.2019 16:35:41.963;18.7005005;
05.06.2019 16:35:42.905;0.0126677;05.06.2019 16:35:42.922;18.1853638;05.06.2019 16:35:42.938;0.0119448;05.06.2019 16:35:42.954;18.7005005;
05.06.2019 16:35:43.906;0.0126578;05.06.2019 16:35:43.930;18.1853638;05.06.2019 16:35:43.946;0.0119442;05.06.2019 16:35:43.962;18.6904907;
05.06.2019 16:35:44.906;0.012656;05.06.2019 16:35:44.921;18.1853638;05.06.2019 16:35:44.937;0.0119491;05.06.2019 16:35:44.953;18.6904907;
05.06.2019 16:35:45.906;0.0126545;05.06.2019 16:35:45.929;18.1853638;05.06.2019 16:35:45.945;0.0119576;05.06.2019 16:35:45.961;18.7104492;
05.06.2019 16:35:46.906;0.0126432;05.06.2019 16:35:46.920;18.1953125;05.06.2019 16:35:46.936;0.0119586;05.06.2019 16:35:46.952;18.7104492;
05.06.2019 16:35:47.906;0.0126393;05.06.2019 16:35:47.928;18.1953125;05.06.2019 16:35:47.943;0.011949;05.06.2019 16:35:47.960;18.7005005;
05.06.2019 16:35:48.906;0.0126323;05.06.2019 16:35:48.934;18.1953125;05.06.2019 16:35:48.951;0.0119602;05.06.2019 16:35:48.967;18.7005005;
05.06.2019 16:35:49.906;0.012627;05.06.2019 16:35:49.927;18.1953125;05.06.2019 16:35:49.942;0.0119676;05.06.2019 16:35:49.958;18.7104492;
05.06.2019 16:35:50.905;0.0126223;05.06.2019 16:35:50.934;18.2052612;05.06.2019 16:35:50.950;0.0119635;05.06.2019 16:35:50.966;18.7104492;
05.06.2019 16:35:51.905;0.0126166;05.06.2019 16:35:51.925;18.2052612;05.06.2019 16:35:51.941;0.0119658;05.06.2019 16:35:51.958;18.7005005;
05.06.2019 16:35:52.905;0.0126134;05.06.2019 16:35:52.933;18.2052612;05.06.2019 16:35:52.949;0.0119716;05.06.2019 16:35:52.965;18.7005005;
05.06.2019 16:35:53.905;0.0126088;05.06.2019 16:35:53.925;18.2052612;05.06.2019 16:35:53.940;0.0119869;05.06.2019 16:35:53.956;18.7005005;
05.06.2019 16:35:54.905;0.0126046;05.06.2019 16:35:54.932;18.1953125;05.06.2019 16:35:54.948;0.0119855;05.06.2019 16:35:54.964;18.7005005;
05.06.2019 16:35:55.905;0.0126068;05.06.2019 16:35:55.923;18.1953125;05.06.2019 16:35:55.939;0.011997;05.06.2019 16:35:55.955;18.7104492;
05.06.2019 16:35:56.905;0.0126067;05.06.2019 16:35:56.931;18.1953125;05.06.2019 16:35:56.947;0.0120126;05.06.2019 16:35:56.963;18.7104492;
05.06.2019 16:35:57.905;0.0126063;05.06.2019 16:35:57.922;18.1953125;05.06.2019 16:35:57.938;0.0120084;05.06.2019 16:35:57.954;18.7104492;
05.06.2019 16:35:58.906;0.0126005;05.06.2019 16:35:58.930;18.2052612;05.06.2019 16:35:58.946;0.0120104;05.06.2019 16:35:58.962;18.7104492;
05.06.2019 16:35:59.906;0.0126026;05.06.2019 16:35:59.921;18.2052612;05.06.2019 16:35:59.938;0.0120283;05.06.2019 16:35:59.953;18.7104492;
05.06.2019 16:36:00.906;0.0125977;05.06.2019 16:36:00.929;18.2052612;05.06.2019 16:36:00.944;0.0120141;05.06.2019 16:36:00.960;18.7104492;
05.06.2019 16:36:01.906;0.0125947;05.06.2019 16:36:01.935;18.2052612;05.06.2019 16:36:01.952;0.0120334;05.06.2019 16:36:01.968;18.7104492;
05.06.2019 16:36:02.906;0.012583;05.06.2019 16:36:02.927;18.2052612;05.06.2019 16:36:02.943;0.0120132;05.06.2019 16:36:02.959;18.7104492;
05.06.2019 16:36:03.896;0.0125755;05.06.2019 16:36:03.919;18.2052612;05.06.2019 16:36:03.935;0.012016;05.06.2019 16:36:03.951;18.7104492;
05.06.2019 16:36:04.896;0.0125648;05.06.2019 16:36:04.910;18.215271;05.06.2019 16:36:04.926;0.0120147;05.06.2019 16:36:04.942;18.7104492;
05.06.2019 16:36:05.904;0.0125528;05.06.2019 16:36:05.918;18.215271;05.06.2019 16:36:05.934;0.0120113;05.06.2019 16:36:05.950;18.7104492;
05.06.2019 16:36:06.904;0.0125448;05.06.2019 16:36:06.926;18.215271;05.06.2019 16:36:06.941;0.0120145;05.06.2019 16:36:06.957;18.7104492;
05.06.2019 16:36:07.894;0.0125363;05.06.2019 16:36:07.917;18.215271;05.06.2019 16:36:07.933;0.012015;05.06.2019 16:36:07.949;18.7104492;
05.06.2019 16:36:08.894;0.0125322;05.06.2019 16:36:08.908;18.215271;05.06.2019 16:36:08.925;0.0120028;05.06.2019 16:36:08.940;18.7104492;
05.06.2019 16:36:09.894;0.0125234;05.06.2019 16:36:09.916;18.215271;05.06.2019 16:36:09.932;0.0120268;05.06.2019 16:36:09.948;18.7104492;
05.06.2019 16:36:10.894;0.0125147;05.06.2019 16:36:10.923;18.2252808;05.06.2019 16:36:10.939;0.0119942;05.06.2019 16:36:10.955;18.7104492;
05.06.2019 16:36:11.894;0.0125004;05.06.2019 16:36:11.915;18.2252808;05.06.2019 16:36:11.931;0.0120032;05.06.2019 16:36:11.947;18.7104492;
05.06.2019 16:36:12.894;0.0124921;05.06.2019 16:36:12.922;18.2252808;05.06.2019 16:36:12.938;0.0119958;05.06.2019 16:36:12.954;18.7104492;
05.06.2019 16:36:13.894;0.0124814;05.06.2019 16:36:13.915;18.2252808;05.06.2019 16:36:13.929;0.0119912;05.06.2019 16:36:13.945;18.7104492;
05.06.2019 16:36:14.894;0.0124729;05.06.2019 16:36:14.921;18.215271;05.06.2019 16:36:14.937;0.0119859;05.06.2019 16:36:14.953;18.7104492;
05.06.2019 16:36:15.894;0.0124629;05.06.2019 16:36:15.912;18.215271;05.06.2019 16:36:15.928;0.0119891;05.06.2019 16:36:15.944;18.720459;
05.06.2019 16:36:16.894;0.0124576;05.06.2019 16:36:16.920;18.2252808;05.06.2019 16:36:16.936;0.0119981;05.06.2019 16:36:16.952;18.720459;
05.06.2019 16:36:17.893;0.0124573;05.06.2019 16:36:17.911;18.2252808;05.06.2019 16:36:17.927;0.0119978;05.06.2019 16:36:17.943;18.7104492;
05.06.2019 16:36:18.893;0.0124529;05.06.2019 16:36:18.919;18.2252808;05.06.2019 16:36:18.935;0.0120218;05.06.2019 16:36:18.951;18.7104492;
05.06.2019 16:36:19.893;0.0124544;05.06.2019 16:36:19.910;18.2252808;05.06.2019 16:36:19.926;0.0120108;05.06.2019 16:36:19.942;18.720459;
05.06.2019 16:36:20.893;0.0124571;05.06.2019 16:36:20.918;18.2352295;05.06.2019 16:36:20.934;0.0120073;05.06.2019 16:36:20.950;18.720459;
05.06.2019 16:36:21.893;0.0124548;05.06.2019 16:36:21.909;18.2352295;05.06.2019 16:36:21.925;0.0120236;05.06.2019 16:36:21.941;18.720459;
05.06.2019 16:36:22.893;0.0124525;05.06.2019 16:36:22.917;18.2352295;05.06.2019 16:36:22.932;0.0120188;05.06.2019 16:36:22.949;18.720459;
05.06.2019 16:36:23.894;0.0124457;05.06.2019 16:36:23.923;18.2352295;05.06.2019 16:36:23.940;0.0120336;05.06.2019 16:36:23.956;18.7104492;
05.06.2019 16:36:24.894;0.0124416;05.06.2019 16:36:24.915;18.2352295;05.06.2019 16:36:24.931;0.0120187;05.06.2019 16:36:24.947;18.7104492;
05.06.2019 16:36:25.884;0.012432;05.06.2019 16:36:25.907;18.2352295;05.06.2019 16:36:25.923;0.012019;05.06.2019 16:36:25.939;18.720459;
05.06.2019 16:36:26.884;0.0124218;05.06.2019 16:36:26.914;18.2352295;05.06.2019 16:36:26.930;0.0120196;05.06.2019 16:36:26.946;18.720459;
05.06.2019 16:36:27.884;0.0124235;05.06.2019 16:36:27.906;18.2352295;05.06.2019 16:36:27.922;0.0120343;05.06.2019 16:36:27.938;18.720459;
05.06.2019 16:36:28.874;0.01242;05.06.2019 16:36:28.897;18.2452393;05.06.2019 16:36:28.913;0.0120341;05.06.2019 16:36:28.929;18.720459;
05.06.2019 16:36:29.874;0.0124176;05.06.2019 16:36:29.889;18.2452393;05.06.2019 16:36:29.905;0.0120246;05.06.2019 16:36:29.921;18.720459;
05.06.2019 16:36:30.874;0.0124181;05.06.2019 16:36:30.896;18.2352295;05.06.2019 16:36:30.912;0.0120296;05.06.2019 16:36:30.928;18.720459;
05.06.2019 16:36:31.874;0.0124128;05.06.2019 16:36:31.903;18.2352295;05.06.2019 16:36:31.920;0.012044;05.06.2019 16:36:31.936;18.720459;
05.06.2019 16:36:32.874;0.0124099;05.06.2019 16:36:32.895;18.255249;05.06.2019 16:36:32.911;0.012042;05.06.2019 16:36:32.928;18.720459;
05.06.2019 16:36:33.874;0.0124087;05.06.2019 16:36:33.902;18.255249;05.06.2019 16:36:33.918;0.0120509;05.06.2019 16:36:33.935;18.720459;
05.06.2019 16:36:34.874;0.0124079;05.06.2019 16:36:34.894;18.2452393;05.06.2019 16:36:34.910;0.012043;05.06.2019 16:36:34.926;18.720459;
05.06.2019 16:36:35.874;0.0124078;05.06.2019 16:36:35.901;18.2452393;05.06.2019 16:36:35.917;0.0120569;05.06.2019 16:36:35.933;18.720459;
05.06.2019 16:36:36.874;0.012399;05.06.2019 16:36:36.891;18.255249;05.06.2019 16:36:36.908;0.0120661;05.06.2019 16:36:36.924;18.720459;
05.06.2019 16:36:37.874;0.0123936;05.06.2019 16:36:37.900;18.255249;05.06.2019 16:36:37.915;0.0120722;05.06.2019 16:36:37.931;18.720459;
05.06.2019 16:36:38.874;0.0123928;05.06.2019 16:36:38.891;18.2651978;05.06.2019 16:36:38.907;0.0120598;05.06.2019 16:36:38.923;18.720459;
05.06.2019 16:36:39.874;0.0123906;05.06.2019 16:36:39.898;18.2651978;05.06.2019 16:36:39.915;0.0120699;05.06.2019 16:36:39.930;18.720459;
05.06.2019 16:36:40.874;0.0123854;05.06.2019 16:36:40.890;18.255249;05.06.2019 16:36:40.906;0.0120725;05.06.2019 16:36:40.922;18.720459;
05.06.2019 16:36:41.874;0.012377;05.06.2019 16:36:41.897;18.255249;05.06.2019 16:36:41.913;0.0120768;05.06.2019 16:36:41.929;18.7104492;
05.06.2019 16:36:42.874;0.0123681;05.06.2019 16:36:42.889;18.2651978;05.06.2019 16:36:42.905;0.0120653;05.06.2019 16:36:42.921;18.7104492;
05.06.2019 16:36:43.874;0.0123531;05.06.2019 16:36:43.897;18.2651978;05.06.2019 16:36:43.912;0.0120553;05.06.2019 16:36:43.928;18.720459;
05.06.2019 16:36:44.874;0.0123408;05.06.2019 16:36:44.903;18.255249;05.06.2019 16:36:44.920;0.0120284;05.06.2019 16:36:44.936;18.720459;
05.06.2019 16:36:45.874;0.0123281;05.06.2019 16:36:45.895;18.255249;05.06.2019 16:36:45.911;0.0120449;05.06.2019 16:36:45.927;18.720459;
05.06.2019 16:36:46.864;0.0123156;05.06.2019 16:36:46.887;18.2751465;05.06.2019 16:36:46.903;0.0120411;05.06.2019 16:36:46.919;18.720459;
05.06.2019 16:36:47.864;0.0123105;05.06.2019 16:36:47.878;18.2751465;05.06.2019 16:36:47.895;0.0120442;05.06.2019 16:36:47.910;18.720459;
05.06.2019 16:36:48.865;0.0123031;05.06.2019 16:36:48.886;18.2651978;05.06.2019 16:36:48.902;0.0120481;05.06.2019 16:36:48.918;18.720459;
05.06.2019 16:36:49.860;0.0122995;05.06.2019 16:36:49.877;18.2651978;05.06.2019 16:36:49.893;0.0120356;05.06.2019 16:36:49.911;18.720459;
05.06.2019 16:36:50.860;0.0122963;05.06.2019 16:36:50.885;18.2651978;05.06.2019 16:36:50.901;0.0120313;05.06.2019 16:36:50.917;18.720459;
05.06.2019 16:36:51.860;0.012292;05.06.2019 16:36:51.876;18.2651978;05.06.2019 16:36:51.894;0.0120509;05.06.2019 16:36:51.910;18.720459;
05.06.2019 16:36:52.860;0.0122873;05.06.2019 16:36:52.884;18.2851562;05.06.2019 16:36:52.899;0.0120348;05.06.2019 16:36:52.915;18.720459;
05.06.2019 16:36:53.861;0.0122823;05.06.2019 16:36:53.875;18.2851562;05.06.2019 16:36:53.893;0.0120491;05.06.2019 16:36:53.907;18.720459;
05.06.2019 16:36:54.861;0.0122788;05.06.2019 16:36:54.882;18.2851562;05.06.2019 16:36:54.898;0.0120559;05.06.2019 16:36:54.914;18.720459;
05.06.2019 16:36:55.851;0.0122766;05.06.2019 16:36:55.874;18.2851562;05.06.2019 16:36:55.890;0.0120489;05.06.2019 16:36:55.908;18.720459;
05.06.2019 16:36:56.851;0.0122675;05.06.2019 16:36:56.865;18.2851562;05.06.2019 16:36:56.882;0.0120516;05.06.2019 16:36:56.899;18.720459;
05.06.2019 16:36:57.851;0.0122603;05.06.2019 16:36:57.873;18.2851562;05.06.2019 16:36:57.889;0.0120449;05.06.2019 16:36:57.906;18.7304688;
05.06.2019 16:36:58.851;0.0122532;05.06.2019 16:36:58.880;18.2851562;05.06.2019 16:36:58.898;0.0120518;05.06.2019 16:36:58.913;18.7304688;
05.06.2019 16:36:59.851;0.0122491;05.06.2019 16:36:59.872;18.2851562;05.06.2019 16:36:59.889;0.0120434;05.06.2019 16:36:59.903;18.720459;
05.06.2019 16:37:00.851;0.0122382;05.06.2019 16:37:00.879;18.2851562;05.06.2019 16:37:00.896;0.0120408;05.06.2019 16:37:00.911;18.720459;
05.06.2019 16:37:01.851;0.0122374;05.06.2019 16:37:01.871;18.2851562;05.06.2019 16:37:01.888;0.0120456;05.06.2019 16:37:01.903;18.720459;
05.06.2019 16:37:02.851;0.0122319;05.06.2019 16:37:02.878;18.2851562;05.06.2019 16:37:02.896;0.0120486;05.06.2019 16:37:02.910;18.720459;
05.06.2019 16:37:03.851;0.0122288;05.06.2019 16:37:03.869;18.2851562;05.06.2019 16:37:03.886;0.0120673;05.06.2019 16:37:03.902;18.720459;
05.06.2019 16:37:04.851;0.0122251;05.06.2019 16:37:04.877;18.3051147;05.06.2019 16:37:04.893;0.0120389;05.06.2019 16:37:04.924;18.720459;
05.06.2019 16:37:05.851;0.012223;05.06.2019 16:37:05.868;18.3051147;05.06.2019 16:37:05.884;0.0120525;05.06.2019 16:37:05.902;18.720459;
05.06.2019 16:37:06.851;0.0122185;05.06.2019 16:37:06.876;18.295105;05.06.2019 16:37:06.893;0.0120567;05.06.2019 16:37:06.908;18.720459;
05.06.2019 16:37:07.851;0.0122155;05.06.2019 16:37:07.868;18.295105;05.06.2019 16:37:07.883;0.0120621;05.06.2019 16:37:07.901;18.7304688;
05.06.2019 16:37:08.851;0.0122099;05.06.2019 16:37:08.875;18.295105;05.06.2019 16:37:08.892;0.012063;05.06.2019 16:37:08.907;18.7304688;
05.06.2019 16:37:09.851;0.0122074;05.06.2019 16:37:09.866;18.295105;05.06.2019 16:37:09.882;0.0120699;05.06.2019 16:37:09.900;18.7304688;
05.06.2019 16:37:10.851;0.0122053;05.06.2019 16:37:10.874;18.3051147;05.06.2019 16:37:10.890;0.0120776;05.06.2019 16:37:10.908;18.7304688;
05.06.2019 16:37:11.850;0.012205;05.06.2019 16:37:11.865;18.3051147;05.06.2019 16:37:11.882;0.0120668;05.06.2019 16:37:11.897;18.7304688;
05.06.2019 16:37:12.850;0.0122028;05.06.2019 16:37:12.873;18.3051147;05.06.2019 16:37:12.890;0.0120699;05.06.2019 16:37:12.918;18.7104492;
05.06.2019 16:37:13.850;0.0122016;05.06.2019 16:37:13.879;18.3051147;05.06.2019 16:37:13.898;0.0120883;05.06.2019 16:37:13.912;18.7304688;
05.06.2019 16:37:14.850;0.0121967;05.06.2019 16:37:14.872;18.3151245;05.06.2019 16:37:14.889;0.0120636;05.06.2019 16:37:14.904;18.7304688;
05.06.2019 16:37:15.840;0.0121943;05.06.2019 16:37:15.863;18.3151245;05.06.2019 16:37:15.879;0.0120745;05.06.2019 16:37:15.897;18.7304688;
05.06.2019 16:37:16.840;0.0121864;05.06.2019 16:37:16.870;18.3051147;05.06.2019 16:37:16.887;0.0120773;05.06.2019 16:37:16.904;18.7304688;
05.06.2019 16:37:17.840;0.0121839;05.06.2019 16:37:17.862;18.3051147;05.06.2019 16:37:17.878;0.0120748;05.06.2019 16:37:17.894;18.7304688;
05.06.2019 16:37:18.840;0.0121765;05.06.2019 16:37:18.869;18.3151245;05.06.2019 16:37:18.887;0.012075;05.06.2019 16:37:18.901;18.720459;
05.06.2019 16:37:19.840;0.0121738;05.06.2019 16:37:19.861;18.3151245;05.06.2019 16:37:19.877;0.0120738;05.06.2019 16:37:19.895;18.720459;
05.06.2019 16:37:20.840;0.0121681;05.06.2019 16:37:20.868;18.3151245;05.06.2019 16:37:20.884;0.0120704;05.06.2019 16:37:20.903;18.7304688;
05.06.2019 16:37:21.840;0.0121642;05.06.2019 16:37:21.860;18.3151245;05.06.2019 16:37:21.876;0.012075;05.06.2019 16:37:21.892;18.7304688;
05.06.2019 16:37:22.840;0.0121551;05.06.2019 16:37:22.868;18.3151245;05.06.2019 16:37:22.883;0.0120687;05.06.2019 16:37:22.899;18.720459;
05.06.2019 16:37:23.840;0.0121509;05.06.2019 16:37:23.859;18.3151245;05.06.2019 16:37:23.875;0.0120809;05.06.2019 16:37:23.893;18.720459;
05.06.2019 16:37:24.840;0.0121449;05.06.2019 16:37:24.866;18.3251343;05.06.2019 16:37:24.882;0.0120714;05.06.2019 16:37:24.898;18.7304688;
05.06.2019 16:37:25.840;0.0121381;05.06.2019 16:37:25.858;18.3251343;05.06.2019 16:37:25.874;0.0120714;05.06.2019 16:37:25.890;18.7304688;
05.06.2019 16:37:26.840;0.01213;05.06.2019 16:37:26.865;18.3251343;05.06.2019 16:37:26.881;0.0120557;05.06.2019 16:37:26.912;18.7304688;
05.06.2019 16:37:27.840;0.0121252;05.06.2019 16:37:27.857;18.3251343;05.06.2019 16:37:27.873;0.0120711;05.06.2019 16:37:27.890;18.7304688;
05.06.2019 16:37:28.840;0.0121177;05.06.2019 16:37:28.864;18.3251343;05.06.2019 16:37:28.880;0.0120737;05.06.2019 16:37:28.896;18.7304688;
05.06.2019 16:37:29.840;0.0121112;05.06.2019 16:37:29.856;18.3251343;05.06.2019 16:37:29.872;0.0120686;05.06.2019 16:37:29.888;18.7304688;
05.06.2019 16:37:30.840;0.0121092;05.06.2019 16:37:30.863;18.3251343;05.06.2019 16:37:30.879;0.012074;05.06.2019 16:37:30.897;18.7304688;
05.06.2019 16:37:31.840;0.0121071;05.06.2019 16:37:31.855;18.3251343;05.06.2019 16:37:31.871;0.0120666;05.06.2019 16:37:31.888;18.7304688;
05.06.2019 16:37:32.845;0.0121033;05.06.2019 16:37:32.862;18.335083;05.06.2019 16:37:32.878;0.0120661;05.06.2019 16:37:32.894;18.7404175;
05.06.2019 16:37:33.845;0.0121005;05.06.2019 16:37:33.869;18.335083;05.06.2019 16:37:33.886;0.012079;05.06.2019 16:37:33.901;18.7404175;
05.06.2019 16:37:34.845;0.0120993;05.06.2019 16:37:34.861;18.3449707;05.06.2019 16:37:34.877;0.0120818;05.06.2019 16:37:34.895;18.7304688;
05.06.2019 16:37:35.845;0.0120993;05.06.2019 16:37:35.868;18.3449707;05.06.2019 16:37:35.884;0.012071;05.06.2019 16:37:35.900;18.7304688;
05.06.2019 16:37:36.845;0.0120929;05.06.2019 16:37:36.874;18.3449707;05.06.2019 16:37:36.890;0.0120795;05.06.2019 16:37:36.906;18.7404175;
05.06.2019 16:37:37.845;0.0120904;05.06.2019 16:37:37.867;18.3449707;05.06.2019 16:37:37.882;0.0120705;05.06.2019 16:37:37.898;18.7404175;
05.06.2019 16:37:38.845;0.0120815;05.06.2019 16:37:38.873;18.3549805;05.06.2019 16:37:38.890;0.0120754;05.06.2019 16:37:38.907;18.7404175;
05.06.2019 16:37:39.845;0.0120775;05.06.2019 16:37:39.865;18.3549805;05.06.2019 16:37:39.881;0.0120784;05.06.2019 16:37:39.898;18.7404175;
05.06.2019 16:37:40.845;0.0120759;05.06.2019 16:37:40.873;18.3549805;05.06.2019 16:37:40.889;0.0120677;05.06.2019 16:37:40.906;18.7304688;
05.06.2019 16:37:41.845;0.0120722;05.06.2019 16:37:41.864;18.3549805;05.06.2019 16:37:41.880;0.0120771;05.06.2019 16:37:41.896;18.7304688;
05.06.2019 16:37:42.845;0.0120688;05.06.2019 16:37:42.872;18.3549805;05.06.2019 16:37:42.888;0.0120779;05.06.2019 16:37:42.904;18.7404175;
05.06.2019 16:37:43.846;0.012068;05.06.2019 16:37:43.863;18.3549805;05.06.2019 16:37:43.879;0.0120732;05.06.2019 16:37:43.895;18.7404175;
05.06.2019 16:37:44.846;0.0120616;05.06.2019 16:37:44.871;18.3549805;05.06.2019 16:37:44.887;0.0120876;05.06.2019 16:37:44.903;18.7404175;
05.06.2019 16:37:45.846;0.012059;05.06.2019 16:37:45.862;18.3549805;05.06.2019 16:37:45.878;0.0120774;05.06.2019 16:37:45.895;18.7404175;
05.06.2019 16:37:46.846;0.0120538;05.06.2019 16:37:46.870;18.3549805;05.06.2019 16:37:46.886;0.0120788;05.06.2019 16:37:46.902;18.7404175;
05.06.2019 16:37:47.846;0.0120496;05.06.2019 16:37:47.861;18.3549805;05.06.2019 16:37:47.877;0.0120826;05.06.2019 16:37:47.893;18.7404175;
05.06.2019 16:37:48.846;0.0120409;05.06.2019 16:37:48.868;18.3549805;05.06.2019 16:37:48.885;0.0120797;05.06.2019 16:37:48.900;18.7503662;
05.06.2019 16:37:49.846;0.0120319;05.06.2019 16:37:49.860;18.3549805;05.06.2019 16:37:49.876;0.0120551;05.06.2019 16:37:49.892;18.7503662;
05.06.2019 16:37:50.846;0.0120226;05.06.2019 16:37:50.867;18.374939;05.06.2019 16:37:50.883;0.012063;05.06.2019 16:37:50.899;18.7503662;
05.06.2019 16:37:51.836;0.0120192;05.06.2019 16:37:51.859;18.374939;05.06.2019 16:37:51.875;0.0120719;05.06.2019 16:37:51.891;18.7503662;
05.06.2019 16:37:52.836;0.0120155;05.06.2019 16:37:52.850;18.3649902;05.06.2019 16:37:52.866;0.0120687;05.06.2019 16:37:52.882;18.7503662;
05.06.2019 16:37:53.836;0.0120175;05.06.2019 16:37:53.858;18.3649902;05.06.2019 16:37:53.874;0.0120701;05.06.2019 16:37:53.890;18.7503662;
05.06.2019 16:37:54.836;0.0120115;05.06.2019 16:37:54.865;18.3849487;05.06.2019 16:37:54.881;0.0120512;05.06.2019 16:37:54.897;18.7404175;
05.06.2019 16:37:55.836;0.0120034;05.06.2019 16:37:55.857;18.3849487;05.06.2019 16:37:55.873;0.0120552;05.06.2019 16:37:55.889;18.7404175;
05.06.2019 16:37:56.836;0.0119947;05.06.2019 16:37:56.864;18.3849487;05.06.2019 16:37:56.880;0.0120474;05.06.2019 16:37:56.896;18.760376;
05.06.2019 16:37:57.836;0.0119866;05.06.2019 16:37:57.856;18.3849487;05.06.2019 16:37:57.872;0.0120537;05.06.2019 16:37:57.887;18.760376;
05.06.2019 16:37:58.836;0.0119843;05.06.2019 16:37:58.863;18.3849487;05.06.2019 16:37:58.879;0.0120468;05.06.2019 16:37:58.895;18.7503662;
05.06.2019 16:37:59.836;0.0119756;05.06.2019 16:37:59.854;18.3849487;05.06.2019 16:37:59.870;0.0120411;05.06.2019 16:37:59.887;18.7503662;
05.06.2019 16:38:00.836;0.0119744;05.06.2019 16:38:00.862;18.3849487;05.06.2019 16:38:00.878;0.0120597;05.06.2019 16:38:00.894;18.7503662;
05.06.2019 16:38:01.836;0.0119693;05.06.2019 16:38:01.853;18.3849487;05.06.2019 16:38:01.870;0.012044;05.06.2019 16:38:01.885;18.7503662;
05.06.2019 16:38:02.836;0.0119688;05.06.2019 16:38:02.861;18.3948975;05.06.2019 16:38:02.877;0.0120377;05.06.2019 16:38:02.893;18.760376;
05.06.2019 16:38:03.837;0.0119657;05.06.2019 16:38:03.852;18.3948975;05.06.2019 16:38:03.868;0.012028;05.06.2019 16:38:03.884;18.760376;
05.06.2019 16:38:04.837;0.0119682;05.06.2019 16:38:04.860;18.3948975;05.06.2019 16:38:04.876;0.0120407;05.06.2019 16:38:04.892;18.760376;
05.06.2019 16:38:05.836;0.0119634;05.06.2019 16:38:05.851;18.3948975;05.06.2019 16:38:05.867;0.0120468;05.06.2019 16:38:05.883;18.760376;
05.06.2019 16:38:06.836;0.0119536;05.06.2019 16:38:06.859;18.4048462;05.06.2019 16:38:06.875;0.0120334;05.06.2019 16:38:06.891;18.760376;
05.06.2019 16:38:07.836;0.0119483;05.06.2019 16:38:07.866;18.4048462;05.06.2019 16:38:07.882;0.012044;05.06.2019 16:38:07.898;18.7703247;
05.06.2019 16:38:08.836;0.0119397;05.06.2019 16:38:08.858;18.3948975;05.06.2019 16:38:08.874;0.0120265;05.06.2019 16:38:08.890;18.7703247;
05.06.2019 16:38:09.826;0.0119368;05.06.2019 16:38:09.849;18.3948975;05.06.2019 16:38:09.865;0.0120449;05.06.2019 16:38:09.881;18.7703247;
05.06.2019 16:38:10.826;0.011933;05.06.2019 16:38:10.840;18.4048462;05.06.2019 16:38:10.857;0.0120354;05.06.2019 16:38:10.873;18.7703247;
05.06.2019 16:38:11.826;0.0119273;05.06.2019 16:38:11.848;18.4048462;05.06.2019 16:38:11.864;0.012024;05.06.2019 16:38:11.880;18.7703247;
05.06.2019 16:38:12.816;0.0119222;05.06.2019 16:38:12.839;18.4048462;05.06.2019 16:38:12.855;0.0120228;05.06.2019 16:38:12.871;18.7703247;
05.06.2019 16:38:13.816;0.0119122;05.06.2019 16:38:13.831;18.4048462;05.06.2019 16:38:13.847;0.0120157;05.06.2019 16:38:13.863;18.7703247;
05.06.2019 16:38:14.816;0.0119094;05.06.2019 16:38:14.838;18.4147949;05.06.2019 16:38:14.854;0.0120166;05.06.2019 16:38:14.870;18.7703247;
