Time ;depth, cm;Flow up, (Hz);Flow down, (Hz);..;
wspeed2;9.00;431.00;1.36;0.00;276084.000000
wspeed2;9.00;431.00;1.36;0.00;276084.000000
wspeed2;10.00;432.00;1.36;0.00;276084.000000
wspeed2;10.00;432.00;1.36;0.00;276084.000000
wspeed2;10.00;432.00;1.36;0.00;276084.000000
wspeed2;10.00;433.00;1.36;0.00;276084.000000
wspeed2;10.00;433.00;1.36;0.00;276084.000000
wspeed2;10.00;434.00;1.36;0.00;276084.000000
wspeed2;10.00;434.00;1.36;0.00;276084.000000
wspeed2;10.00;434.00;1.36;0.00;276084.000000
wspeed2;10.00;435.00;1.36;0.00;276084.000000
wspeed2;10.00;435.00;1.36;0.00;277212.000000
wspeed2;10.00;435.00;1.36;0.00;277212.000000
wspeed2;10.00;436.00;1.36;0.00;277212.000000
wspeed2;10.00;436.00;1.36;0.00;277212.000000
wspeed2;10.00;436.00;1.36;0.00;277212.000000
wspeed2;10.00;437.00;1.36;0.00;277212.000000
wspeed2;10.00;437.00;1.36;0.00;277212.000000
wspeed2;10.00;438.00;1.36;0.00;277212.000000
wspeed2;10.00;438.00;1.36;0.00;277212.000000
wspeed2;10.00;438.00;1.36;0.00;277212.000000
wspeed2;10.00;439.00;1.36;0.00;277212.000000
wspeed2;11.00;439.00;1.36;0.00;279976.000000
wspeed2;11.00;439.00;1.36;0.00;279976.000000
wspeed2;11.00;440.00;1.36;0.00;279976.000000
wspeed2;11.00;440.00;1.36;0.00;279976.000000
wspeed2;11.00;440.00;1.36;0.00;279976.000000
wspeed2;11.00;441.00;1.36;0.00;279976.000000
wspeed2;11.00;441.00;1.46;0.00;279976.000000
wspeed2;11.00;441.00;1.46;0.00;279976.000000
wspeed2;11.00;442.00;1.46;0.00;279976.000000
wspeed2;11.00;442.00;1.46;0.00;279976.000000
wspeed2;11.00;443.00;1.46;0.00;279976.000000
wspeed2;11.00;443.00;1.46;0.00;282201.000000
wspeed2;11.00;443.00;1.46;0.00;282201.000000
wspeed2;11.00;444.00;1.46;0.00;282201.000000
wspeed2;11.00;444.00;1.46;0.00;282201.000000
wspeed2;11.00;444.00;1.46;0.00;282201.000000
wspeed2;11.00;445.00;1.46;0.00;282201.000000
wspeed2;11.00;445.00;1.46;0.00;282201.000000
wspeed2;11.00;445.00;1.46;0.00;282201.000000
wspeed2;11.00;446.00;1.46;0.00;282201.000000
wspeed2;12.00;446.00;1.46;0.00;282201.000000
wspeed2;12.00;447.00;1.46;0.00;282201.000000
wspeed2;12.00;447.00;1.46;0.00;277628.000000
wspeed2;12.00;447.00;1.46;0.00;277628.000000
wspeed2;12.00;448.00;1.46;0.00;277628.000000
wspeed2;12.00;448.00;1.46;0.00;277628.000000
wspeed2;12.00;448.00;1.46;0.00;277628.000000
wspeed2;12.00;449.00;1.46;0.00;277628.000000
wspeed2;12.00;449.00;1.46;0.00;277628.000000
wspeed2;12.00;449.00;1.46;0.00;277628.000000
wspeed2;12.00;450.00;1.46;0.00;277628.000000
wspeed2;12.00;450.00;1.46;0.00;277628.000000
wspeed2;12.00;450.00;1.46;0.00;277628.000000
wspeed2;12.00;451.00;1.46;0.00;279608.000000
wspeed2;12.00;451.00;1.46;0.00;279608.000000
wspeed2;12.00;452.00;1.31;0.00;279608.000000
wspeed2;12.00;452.00;1.31;0.00;279608.000000
wspeed2;12.00;452.00;1.31;0.00;279608.000000
wspeed2;12.00;453.00;1.31;0.00;279608.000000
wspeed2;12.00;453.00;1.31;0.00;279608.000000
wspeed2;13.00;453.00;1.31;0.00;279608.000000
wspeed2;13.00;454.00;1.31;0.00;279608.000000
wspeed2;13.00;454.00;1.31;0.00;279608.000000
wspeed2;13.00;454.00;1.31;0.00;279608.000000
wspeed2;13.00;455.00;1.31;0.00;274495.000000
wspeed2;13.00;455.00;1.31;0.00;274495.000000
wspeed2;13.00;456.00;1.31;0.00;274495.000000
wspeed2;13.00;456.00;1.31;0.00;274495.000000
wspeed2;13.00;456.00;1.31;0.00;274495.000000
wspeed2;13.00;457.00;1.31;0.00;274495.000000
wspeed2;13.00;457.00;1.31;0.00;274495.000000
wspeed2;13.00;457.00;1.31;0.00;274495.000000
wspeed2;13.00;458.00;1.31;0.00;274495.000000
wspeed2;13.00;458.00;1.31;0.00;274495.000000
wspeed2;13.00;458.00;1.31;0.00;274495.000000
wspeed2;13.00;459.00;1.31;0.00;275549.000000
wspeed2;13.00;459.00;1.31;0.00;275549.000000
wspeed2;13.00;460.00;1.31;0.00;275549.000000
wspeed2;13.00;460.00;1.31;0.00;275549.000000
wspeed2;13.00;460.00;1.31;0.00;275549.000000
wspeed2;14.00;461.00;1.31;0.00;275549.000000
wspeed2;14.00;461.00;1.31;0.00;275549.000000
wspeed2;14.00;461.00;1.31;0.00;275549.000000
wspeed2;14.00;462.00;1.44;0.00;275549.000000
wspeed2;14.00;462.00;1.44;0.00;275549.000000
wspeed2;14.00;462.00;1.44;0.00;275549.000000
wspeed2;14.00;463.00;1.44;0.00;278060.000000
wspeed2;14.00;463.00;1.44;0.00;278060.000000
wspeed2;14.00;463.00;1.44;0.00;278060.000000
wspeed2;14.00;464.00;1.44;0.00;278060.000000
wspeed2;14.00;464.00;1.44;0.00;278060.000000
wspeed2;14.00;465.00;1.44;0.00;278060.000000
wspeed2;14.00;465.00;1.44;0.00;278060.000000
wspeed2;14.00;465.00;1.44;0.00;278060.000000
wspeed2;14.00;466.00;1.44;0.00;278060.000000
wspeed2;14.00;466.00;1.44;0.00;278060.000000
wspeed2;14.00;466.00;1.44;0.00;278060.000000
wspeed2;14.00;467.00;1.44;0.00;278247.000000
wspeed2;14.00;467.00;1.44;0.00;278247.000000
wspeed2;14.00;467.00;1.44;0.00;278247.000000
wspeed2;15.00;468.00;1.44;0.00;278247.000000
wspeed2;15.00;468.00;1.44;0.00;278247.000000
wspeed2;15.00;468.00;1.44;0.00;278247.000000
wspeed2;15.00;469.00;1.44;0.00;278247.000000
wspeed2;15.00;469.00;1.44;0.00;278247.000000
wspeed2;15.00;470.00;1.44;0.00;278247.000000
wspeed2;15.00;470.00;1.44;0.00;278247.000000
wspeed2;15.00;470.00;1.44;0.00;278247.000000
wspeed2;15.00;471.00;1.44;0.00;278247.000000
wspeed2;15.00;471.00;1.44;0.00;274503.000000
wspeed2;15.00;471.00;1.44;0.00;274503.000000
wspeed2;15.00;472.00;1.45;0.00;274503.000000
wspeed2;15.00;472.00;1.45;0.00;274503.000000
wspeed2;15.00;472.00;1.45;0.00;274503.000000
wspeed2;15.00;473.00;1.45;0.00;274503.000000
wspeed2;15.00;473.00;1.45;0.00;274503.000000
wspeed2;15.00;474.00;1.45;0.00;274503.000000
wspeed2;15.00;474.00;1.45;0.00;274503.000000
wspeed2;15.00;474.00;1.45;0.00;274503.000000
wspeed2;15.00;475.00;1.45;0.00;274503.000000
wspeed2;16.00;475.00;1.45;0.00;279007.000000
wspeed2;16.00;475.00;1.45;0.00;279007.000000
wspeed2;16.00;476.00;1.45;0.00;279007.000000
wspeed2;16.00;476.00;1.45;0.00;279007.000000
wspeed2;16.00;476.00;1.45;0.00;279007.000000
wspeed2;16.00;477.00;1.45;0.00;279007.000000
wspeed2;16.00;477.00;1.45;0.00;279007.000000
wspeed2;16.00;477.00;1.45;0.00;279007.000000
wspeed2;16.00;478.00;1.45;0.00;279007.000000
wspeed2;16.00;478.00;1.45;0.00;279007.000000
wspeed2;16.00;479.00;1.45;0.00;279007.000000
wspeed2;16.00;479.00;1.45;0.00;278232.000000
wspeed2;16.00;479.00;1.45;0.00;278232.000000
wspeed2;16.00;480.00;1.45;0.00;278232.000000
wspeed2;16.00;480.00;1.45;0.00;278232.000000
wspeed2;16.00;480.00;1.45;0.00;278232.000000
wspeed2;16.00;481.00;1.45;0.00;278232.000000
wspeed2;16.00;481.00;1.45;0.00;278232.000000
wspeed2;16.00;481.00;1.45;0.00;278232.000000
wspeed2;16.00;482.00;1.41;0.00;278232.000000
wspeed2;17.00;482.00;1.41;0.00;278232.000000
wspeed2;17.00;483.00;1.41;0.00;278232.000000
wspeed2;17.00;483.00;1.41;0.00;277370.000000
wspeed2;17.00;483.00;1.41;0.00;277370.000000
wspeed2;17.00;484.00;1.41;0.00;277370.000000
wspeed2;17.00;484.00;1.41;0.00;277370.000000
wspeed2;17.00;484.00;1.41;0.00;277370.000000
wspeed2;17.00;485.00;1.41;0.00;277370.000000
wspeed2;17.00;485.00;1.41;0.00;277370.000000
wspeed2;17.00;485.00;1.41;0.00;277370.000000
wspeed2;17.00;486.00;1.41;0.00;277370.000000
wspeed2;17.00;486.00;1.41;0.00;277370.000000
wspeed2;17.00;486.00;1.41;0.00;277370.000000
wspeed2;17.00;487.00;1.41;0.00;279041.000000
wspeed2;17.00;487.00;1.41;0.00;279041.000000
wspeed2;17.00;488.00;1.41;0.00;279041.000000
wspeed2;17.00;488.00;1.41;0.00;279041.000000
wspeed2;17.00;488.00;1.41;0.00;279041.000000
wspeed2;17.00;489.00;1.41;0.00;279041.000000
wspeed2;17.00;489.00;1.41;0.00;279041.000000
wspeed2;18.00;489.00;1.41;0.00;279041.000000
wspeed2;18.00;490.00;1.41;0.00;279041.000000
wspeed2;18.00;490.00;1.41;0.00;279041.000000
wspeed2;18.00;490.00;1.41;0.00;279041.000000
wspeed2;18.00;491.00;1.41;0.00;277716.000000
wspeed2;18.00;491.00;1.41;0.00;277716.000000
wspeed2;18.00;492.00;1.41;0.00;277716.000000
wspeed2;18.00;492.00;1.42;0.00;277716.000000
wspeed2;18.00;492.00;1.42;0.00;277716.000000
wspeed2;18.00;493.00;1.42;0.00;277716.000000
wspeed2;18.00;493.00;1.42;0.00;277716.000000
wspeed2;18.00;493.00;1.42;0.00;277716.000000
wspeed2;18.00;494.00;1.42;0.00;277716.000000
wspeed2;18.00;494.00;1.42;0.00;277716.000000
wspeed2;18.00;494.00;1.42;0.00;277716.000000
wspeed2;18.00;495.00;1.42;0.00;277068.000000
wspeed2;18.00;495.00;1.42;0.00;277068.000000
wspeed2;18.00;496.00;1.42;0.00;277068.000000
wspeed2;18.00;496.00;1.42;0.00;277068.000000
wspeed2;18.00;496.00;1.42;0.00;277068.000000
wspeed2;19.00;497.00;1.42;0.00;277068.000000
wspeed2;19.00;497.00;1.42;0.00;277068.000000
wspeed2;19.00;497.00;1.42;0.00;277068.000000
wspeed2;19.00;498.00;1.42;0.00;277068.000000
wspeed2;19.00;498.00;1.42;0.00;277068.000000
wspeed2;19.00;498.00;1.42;0.00;277068.000000
wspeed2;19.00;499.00;1.42;0.00;276939.000000
wspeed2;19.00;499.00;1.42;0.00;276939.000000
wspeed2;19.00;499.00;1.42;0.00;276939.000000
wspeed2;19.00;500.00;1.42;0.00;276939.000000
wspeed2;19.00;500.00;1.42;0.00;276939.000000
wspeed2;19.00;501.00;1.42;0.00;276939.000000
wspeed2;19.00;501.00;1.42;0.00;276939.000000
wspeed2;19.00;501.00;1.42;0.00;276939.000000
wspeed2;19.00;502.00;1.50;0.00;276939.000000
wspeed2;19.00;502.00;1.50;0.00;276939.000000
wspeed2;19.00;502.00;1.50;0.00;276939.000000
wspeed2;19.00;503.00;1.50;0.00;278164.000000
wspeed2;19.00;503.00;1.50;0.00;278164.000000
wspeed2;19.00;503.00;1.50;0.00;278164.000000
wspeed2;20.00;504.00;1.50;0.00;278164.000000
wspeed2;20.00;504.00;1.50;0.00;278164.000000
wspeed2;20.00;505.00;1.50;0.00;278164.000000
wspeed2;20.00;505.00;1.50;0.00;278164.000000
wspeed2;20.00;505.00;1.50;0.00;278164.000000
wspeed2;20.00;506.00;1.50;0.00;278164.000000
wspeed2;20.00;506.00;1.50;0.00;278164.000000
wspeed2;20.00;506.00;1.50;0.00;278164.000000
wspeed2;20.00;507.00;1.50;0.00;274969.000000
wspeed2;20.00;507.00;1.50;0.00;274969.000000
wspeed2;20.00;507.00;1.50;0.00;274969.000000
wspeed2;20.00;508.00;1.50;0.00;274969.000000
wspeed2;20.00;508.00;1.50;0.00;274969.000000
wspeed2;20.00;509.00;1.50;0.00;274969.000000
wspeed2;20.00;509.00;1.50;0.00;274969.000000
wspeed2;20.00;509.00;1.50;0.00;274969.000000
wspeed2;20.00;510.00;1.50;0.00;274969.000000
wspeed2;20.00;510.00;1.50;0.00;274969.000000
wspeed2;20.00;510.00;1.50;0.00;274969.000000
wspeed2;20.00;511.00;1.50;0.00;278863.000000
wspeed2;21.00;511.00;1.50;0.00;278863.000000
wspeed2;21.00;511.00;1.50;0.00;278863.000000
wspeed2;21.00;512.00;1.40;0.00;278863.000000
wspeed2;21.00;512.00;1.40;0.00;278863.000000
wspeed2;21.00;512.00;1.40;0.00;278863.000000
wspeed2;21.00;513.00;1.40;0.00;278863.000000
wspeed2;21.00;513.00;1.40;0.00;278863.000000
wspeed2;21.00;514.00;1.40;0.00;278863.000000
wspeed2;21.00;514.00;1.40;0.00;278863.000000
wspeed2;21.00;514.00;1.40;0.00;278863.000000
wspeed2;21.00;515.00;1.40;0.00;278863.000000
wspeed2;21.00;515.00;1.40;0.00;278439.000000
wspeed2;21.00;515.00;1.40;0.00;278439.000000
wspeed2;21.00;516.00;1.40;0.00;278439.000000
wspeed2;21.00;516.00;1.40;0.00;278439.000000
wspeed2;21.00;516.00;1.40;0.00;278439.000000
wspeed2;21.00;517.00;1.40;0.00;278439.000000
wspeed2;21.00;517.00;1.40;0.00;278439.000000
wspeed2;21.00;518.00;1.40;0.00;278439.000000
wspeed2;21.00;518.00;1.40;0.00;278439.000000
wspeed2;22.00;518.00;1.40;0.00;278439.000000
wspeed2;22.00;519.00;1.40;0.00;278439.000000
wspeed2;22.00;519.00;1.40;0.00;277573.000000
wspeed2;22.00;519.00;1.40;0.00;277573.000000
wspeed2;22.00;520.00;1.40;0.00;277573.000000
wspeed2;22.00;520.00;1.40;0.00;277573.000000
wspeed2;22.00;520.00;1.40;0.00;277573.000000
wspeed2;22.00;521.00;1.40;0.00;277573.000000
wspeed2;22.00;521.00;1.40;0.00;277573.000000
wspeed2;22.00;522.00;1.45;0.00;277573.000000
wspeed2;22.00;522.00;1.45;0.00;277573.000000
wspeed2;22.00;522.00;1.45;0.00;277573.000000
wspeed2;22.00;523.00;1.45;0.00;277573.000000
wspeed2;22.00;523.00;1.45;0.00;278347.000000
wspeed2;22.00;523.00;1.45;0.00;278347.000000
wspeed2;22.00;524.00;1.45;0.00;278347.000000
wspeed2;22.00;524.00;1.45;0.00;278347.000000
wspeed2;22.00;524.00;1.45;0.00;278347.000000
wspeed2;22.00;525.00;1.45;0.00;278347.000000
wspeed2;22.00;525.00;1.45;0.00;278347.000000
wspeed2;23.00;526.00;1.45;0.00;278347.000000
wspeed2;23.00;526.00;1.45;0.00;278347.000000
wspeed2;23.00;526.00;1.45;0.00;278347.000000
wspeed2;23.00;527.00;1.45;0.00;278347.000000
wspeed2;23.00;527.00;1.45;0.00;276824.000000
wspeed2;23.00;527.00;1.45;0.00;276824.000000
wspeed2;23.00;528.00;1.45;0.00;276824.000000
wspeed2;23.00;528.00;1.45;0.00;276824.000000
wspeed2;23.00;528.00;1.45;0.00;276824.000000
wspeed2;23.00;529.00;1.45;0.00;276824.000000
wspeed2;23.00;529.00;1.45;0.00;276824.000000
wspeed2;23.00;529.00;1.45;0.00;276824.000000
wspeed2;23.00;530.00;1.45;0.00;276824.000000
wspeed2;23.00;530.00;1.45;0.00;276824.000000
wspeed2;23.00;531.00;1.45;0.00;276824.000000
wspeed2;23.00;531.00;1.45;0.00;273307.000000
wspeed2;23.00;531.00;1.45;0.00;273307.000000
wspeed2;23.00;532.00;1.47;0.00;273307.000000
wspeed2;23.00;532.00;1.47;0.00;273307.000000
wspeed2;23.00;532.00;1.47;0.00;273307.000000
wspeed2;24.00;533.00;1.47;0.00;273307.000000
wspeed2;24.00;533.00;1.47;0.00;273307.000000
wspeed2;24.00;533.00;1.47;0.00;273307.000000
wspeed2;24.00;534.00;1.47;0.00;273307.000000
wspeed2;24.00;534.00;1.47;0.00;273307.000000
wspeed2;24.00;534.00;1.47;0.00;273307.000000
wspeed2;24.00;535.00;1.47;0.00;275916.000000
wspeed2;24.00;535.00;1.47;0.00;275916.000000
wspeed2;24.00;536.00;1.47;0.00;275916.000000
wspeed2;24.00;536.00;1.47;0.00;275916.000000
wspeed2;24.00;536.00;1.47;0.00;275916.000000
wspeed2;24.00;537.00;1.47;0.00;275916.000000
wspeed2;24.00;537.00;1.47;0.00;275916.000000
wspeed2;24.00;537.00;1.47;0.00;275916.000000
wspeed2;24.00;538.00;1.47;0.00;275916.000000
wspeed2;24.00;538.00;1.47;0.00;275916.000000
wspeed2;24.00;538.00;1.47;0.00;275916.000000
wspeed2;24.00;539.00;1.47;0.00;278125.000000
wspeed2;24.00;539.00;1.47;0.00;278125.000000
wspeed2;24.00;540.00;1.47;0.00;278125.000000
wspeed2;25.00;540.00;1.47;0.00;278125.000000
wspeed2;25.00;540.00;1.47;0.00;278125.000000
wspeed2;25.00;541.00;1.47;0.00;278125.000000
wspeed2;25.00;541.00;1.47;0.00;278125.000000
wspeed2;25.00;541.00;1.43;0.00;278125.000000
wspeed2;25.00;542.00;1.43;0.00;278125.000000
wspeed2;25.00;542.00;1.43;0.00;278125.000000
wspeed2;25.00;542.00;1.43;0.00;278125.000000
wspeed2;25.00;543.00;1.43;0.00;275884.000000
wspeed2;25.00;543.00;1.43;0.00;275884.000000
wspeed2;25.00;543.00;1.43;0.00;275884.000000
wspeed2;25.00;544.00;1.43;0.00;275884.000000
wspeed2;25.00;544.00;1.43;0.00;275884.000000
wspeed2;25.00;545.00;1.43;0.00;275884.000000
wspeed2;25.00;545.00;1.43;0.00;275884.000000
wspeed2;25.00;545.00;1.43;0.00;275884.000000
wspeed2;25.00;546.00;1.43;0.00;275884.000000
wspeed2;25.00;546.00;1.43;0.00;275884.000000
wspeed2;25.00;546.00;1.43;0.00;275884.000000
wspeed2;25.00;547.00;1.43;0.00;277548.000000
wspeed2;26.00;547.00;1.43;0.00;277548.000000
wspeed2;26.00;547.00;1.43;0.00;277548.000000
wspeed2;26.00;548.00;1.43;0.00;277548.000000
wspeed2;26.00;548.00;1.43;0.00;277548.000000
wspeed2;26.00;549.00;1.43;0.00;277548.000000
wspeed2;26.00;549.00;1.43;0.00;277548.000000
wspeed2;26.00;549.00;1.43;0.00;277548.000000
wspeed2;26.00;550.00;1.43;0.00;277548.000000
wspeed2;26.00;550.00;1.43;0.00;277548.000000
wspeed2;26.00;550.00;1.43;0.00;277548.000000
wspeed2;26.00;551.00;1.43;0.00;277772.000000
wspeed2;26.00;551.00;1.47;0.00;277772.000000
wspeed2;26.00;551.00;1.47;0.00;277772.000000
wspeed2;26.00;552.00;1.47;0.00;277772.000000
wspeed2;26.00;552.00;1.47;0.00;277772.000000
wspeed2;26.00;553.00;1.47;0.00;277772.000000
wspeed2;26.00;553.00;1.47;0.00;277772.000000
wspeed2;26.00;553.00;1.47;0.00;277772.000000
wspeed2;26.00;554.00;1.47;0.00;277772.000000
wspeed2;26.00;554.00;1.47;0.00;277772.000000
wspeed2;27.00;554.00;1.47;0.00;277772.000000
wspeed2;27.00;555.00;1.47;0.00;278769.000000
wspeed2;27.00;555.00;1.47;0.00;278769.000000
wspeed2;27.00;555.00;1.47;0.00;278769.000000
wspeed2;27.00;556.00;1.47;0.00;278769.000000
wspeed2;27.00;556.00;1.47;0.00;278769.000000
wspeed2;27.00;557.00;1.47;0.00;278769.000000
wspeed2;27.00;557.00;1.47;0.00;278769.000000
wspeed2;27.00;557.00;1.47;0.00;278769.000000
wspeed2;27.00;558.00;1.47;0.00;278769.000000
wspeed2;27.00;558.00;1.47;0.00;278769.000000
wspeed2;27.00;558.00;1.47;0.00;278769.000000
wspeed2;27.00;559.00;1.47;0.00;278423.000000
wspeed2;27.00;559.00;1.47;0.00;278423.000000
wspeed2;27.00;559.00;1.47;0.00;278423.000000
wspeed2;27.00;560.00;1.47;0.00;278423.000000
wspeed2;27.00;560.00;1.47;0.00;278423.000000
wspeed2;27.00;560.00;1.47;0.00;278423.000000
wspeed2;27.00;561.00;1.47;0.00;278423.000000
wspeed2;27.00;561.00;1.46;0.00;278423.000000
wspeed2;28.00;562.00;1.46;0.00;278423.000000
wspeed2;28.00;562.00;1.46;0.00;278423.000000
wspeed2;28.00;562.00;1.46;0.00;278423.000000
wspeed2;28.00;563.00;1.46;0.00;278423.000000
wspeed2;28.00;563.00;1.46;0.00;281078.000000
wspeed2;28.00;563.00;1.46;0.00;281078.000000
wspeed2;28.00;564.00;1.46;0.00;281078.000000
wspeed2;28.00;564.00;1.46;0.00;281078.000000
wspeed2;28.00;564.00;1.46;0.00;281078.000000
wspeed2;28.00;565.00;1.46;0.00;281078.000000
wspeed2;28.00;565.00;1.46;0.00;281078.000000
wspeed2;28.00;566.00;1.46;0.00;281078.000000
wspeed2;28.00;566.00;1.46;0.00;281078.000000
wspeed2;28.00;566.00;1.46;0.00;281078.000000
wspeed2;28.00;567.00;1.46;0.00;281078.000000
wspeed2;28.00;567.00;1.46;0.00;275839.000000
wspeed2;28.00;567.00;1.46;0.00;275839.000000
wspeed2;28.00;568.00;1.46;0.00;275839.000000
wspeed2;28.00;568.00;1.46;0.00;275839.000000
wspeed2;28.00;568.00;1.46;0.00;275839.000000
wspeed2;29.00;569.00;1.46;0.00;275839.000000
wspeed2;29.00;569.00;1.46;0.00;275839.000000
wspeed2;29.00;570.00;1.46;0.00;275839.000000
wspeed2;29.00;570.00;1.46;0.00;275839.000000
wspeed2;29.00;570.00;1.46;0.00;275839.000000
wspeed2;29.00;571.00;1.46;0.00;275839.000000
wspeed2;29.00;571.00;1.46;0.00;276354.000000
wspeed2;29.00;571.00;1.46;0.00;276354.000000
wspeed2;29.00;572.00;1.39;0.00;276354.000000
wspeed2;29.00;572.00;1.39;0.00;276354.000000
wspeed2;29.00;572.00;1.39;0.00;276354.000000
wspeed2;29.00;573.00;1.39;0.00;276354.000000
wspeed2;29.00;573.00;1.39;0.00;276354.000000
wspeed2;29.00;573.00;1.39;0.00;276354.000000
wspeed2;29.00;574.00;1.39;0.00;276354.000000
wspeed2;29.00;574.00;1.39;0.00;276354.000000
wspeed2;29.00;575.00;1.39;0.00;276354.000000
wspeed2;29.00;575.00;1.39;0.00;276085.000000
wspeed2;29.00;575.00;1.39;0.00;276085.000000
wspeed2;29.00;576.00;1.39;0.00;276085.000000
wspeed2;30.00;576.00;1.39;0.00;276085.000000
wspeed2;30.00;576.00;1.39;0.00;276085.000000
wspeed2;30.00;577.00;1.39;0.00;276085.000000
wspeed2;30.00;577.00;1.39;0.00;276085.000000
wspeed2;30.00;577.00;1.39;0.00;276085.000000
wspeed2;30.00;578.00;1.39;0.00;276085.000000
wspeed2;30.00;578.00;1.39;0.00;276085.000000
wspeed2;30.00;578.00;1.39;0.00;276085.000000
wspeed2;30.00;579.00;1.39;0.00;275268.000000
wspeed2;30.00;579.00;1.39;0.00;275268.000000
wspeed2;30.00;580.00;1.39;0.00;275268.000000
wspeed2;30.00;580.00;1.39;0.00;275268.000000
wspeed2;30.00;580.00;1.39;0.00;275268.000000
wspeed2;30.00;581.00;1.39;0.00;275268.000000
wspeed2;30.00;581.00;1.39;0.00;275268.000000
wspeed2;30.00;581.00;1.48;0.00;275268.000000
wspeed2;30.00;582.00;1.48;0.00;275268.000000
wspeed2;30.00;582.00;1.48;0.00;275268.000000
wspeed2;30.00;582.00;1.48;0.00;275268.000000
wspeed2;30.00;583.00;1.48;0.00;279100.000000
wspeed2;31.00;583.00;1.48;0.00;279100.000000
wspeed2;31.00;584.00;1.48;0.00;279100.000000
wspeed2;31.00;584.00;1.48;0.00;279100.000000
wspeed2;31.00;584.00;1.48;0.00;279100.000000
wspeed2;31.00;585.00;1.48;0.00;279100.000000
wspeed2;31.00;585.00;1.48;0.00;279100.000000
wspeed2;31.00;585.00;1.48;0.00;279100.000000
wspeed2;31.00;586.00;1.48;0.00;279100.000000
wspeed2;31.00;586.00;1.48;0.00;279100.000000
wspeed2;31.00;586.00;1.48;0.00;279100.000000
wspeed2;31.00;587.00;1.48;0.00;279685.000000
wspeed2;31.00;587.00;1.48;0.00;279685.000000
wspeed2;31.00;587.00;1.48;0.00;279685.000000
wspeed2;31.00;588.00;1.48;0.00;279685.000000
wspeed2;31.00;588.00;1.48;0.00;279685.000000
wspeed2;31.00;589.00;1.48;0.00;279685.000000
wspeed2;31.00;589.00;1.48;0.00;279685.000000
wspeed2;31.00;589.00;1.48;0.00;279685.000000
wspeed2;31.00;590.00;1.48;0.00;279685.000000
wspeed2;31.00;590.00;1.48;0.00;279685.000000
wspeed2;32.00;590.00;1.48;0.00;279685.000000
wspeed2;32.00;591.00;1.48;0.00;273416.000000
wspeed2;32.00;591.00;1.54;0.00;273416.000000
wspeed2;32.00;591.00;1.54;0.00;273416.000000
wspeed2;32.00;592.00;1.54;0.00;273416.000000
wspeed2;32.00;592.00;1.54;0.00;273416.000000
wspeed2;32.00;593.00;1.54;0.00;273416.000000
wspeed2;32.00;593.00;1.54;0.00;273416.000000
wspeed2;32.00;593.00;1.54;0.00;273416.000000
wspeed2;32.00;594.00;1.54;0.00;273416.000000
wspeed2;32.00;594.00;1.54;0.00;273416.000000
wspeed2;32.00;594.00;1.54;0.00;273416.000000
wspeed2;32.00;595.00;1.54;0.00;275810.000000
wspeed2;32.00;595.00;1.54;0.00;275810.000000
wspeed2;32.00;595.00;1.54;0.00;275810.000000
wspeed2;32.00;596.00;1.54;0.00;275810.000000
wspeed2;32.00;596.00;1.54;0.00;275810.000000
wspeed2;32.00;597.00;1.54;0.00;275810.000000
wspeed2;32.00;597.00;1.54;0.00;275810.000000
wspeed2;32.00;597.00;1.54;0.00;275810.000000
wspeed2;33.00;598.00;1.54;0.00;275810.000000
