Device;Device serial;ID;Date/Time;Value;Unit;Mode;Value2;Unit2;Mode2;Measurement;Calibration;Additional;Sensor;Sensor serial;User
Multi 3420; 16080683;1;05.06.2019 12:38:14;1574;µS/cm;Cond;18,6;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:38:19;1566;µS/cm;Cond;18,6;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:38:24;1573;µS/cm;Cond;18,6;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:38:29;1575;µS/cm;Cond;18,6;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:38:34;1581;µS/cm;Cond;18,6;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:38:39;1575;µS/cm;Cond;18,6;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:38:44;1573;µS/cm;Cond;18,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:38:49;1576;µS/cm;Cond;18,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:38:54;1588;µS/cm;Cond;18,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:38:59;1587;µS/cm;Cond;18,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:39:04;1580;µS/cm;Cond;18,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:39:09;1575;µS/cm;Cond;18,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:39:14;1561;µS/cm;Cond;18,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:39:19;1559;µS/cm;Cond;18,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:39:24;1551;µS/cm;Cond;18,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:39:29;1573;µS/cm;Cond;18,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:39:34;1568;µS/cm;Cond;18,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:39:39;1570;µS/cm;Cond;18,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:39:44;1555;µS/cm;Cond;18,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:39:49;1555;µS/cm;Cond;18,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:39:54;1554;µS/cm;Cond;18,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:39:59;1558;µS/cm;Cond;18,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:40:04;1563;µS/cm;Cond;18,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:40:09;1557;µS/cm;Cond;18,8;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:40:14;1557;µS/cm;Cond;18,8;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:40:19;1536;µS/cm;Cond;18,8;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:40:24;1535;µS/cm;Cond;18,8;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:40:29;1558;µS/cm;Cond;18,8;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:40:34;1563;µS/cm;Cond;18,8;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:40:39;1546;µS/cm;Cond;18,8;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:40:44;1542;µS/cm;Cond;18,8;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:40:49;1545;µS/cm;Cond;18,8;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:40:54;1553;µS/cm;Cond;18,8;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:40:59;1537;µS/cm;Cond;18,8;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:41:04;1551;µS/cm;Cond;18,8;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:41:09;1559;µS/cm;Cond;18,8;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:41:14;1536;µS/cm;Cond;18,8;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:41:19;1535;µS/cm;Cond;18,8;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:41:24;1540;µS/cm;Cond;18,8;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:41:29;1520;µS/cm;Cond;18,8;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:41:34;1537;µS/cm;Cond;18,8;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:41:39;1533;µS/cm;Cond;18,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:41:44;1540;µS/cm;Cond;18,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:41:49;1528;µS/cm;Cond;18,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:41:54;1512;µS/cm;Cond;18,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:41:59;1526;µS/cm;Cond;18,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:42:04;1526;µS/cm;Cond;18,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:42:09;1517;µS/cm;Cond;18,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:42:14;1531;µS/cm;Cond;18,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:42:19;1511;µS/cm;Cond;18,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:42:24;1520;µS/cm;Cond;18,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:42:29;1527;µS/cm;Cond;18,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:42:34;1526;µS/cm;Cond;18,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:42:39;1493;µS/cm;Cond;18,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:42:44;1496;µS/cm;Cond;18,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:42:49;1518;µS/cm;Cond;18,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:42:54;1524;µS/cm;Cond;18,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:42:59;1511;µS/cm;Cond;18,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:43:04;1515;µS/cm;Cond;18,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:43:09;1504;µS/cm;Cond;18,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:43:14;1507;µS/cm;Cond;18,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:43:19;1509;µS/cm;Cond;18,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:43:24;1496;µS/cm;Cond;18,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:43:29;1488;µS/cm;Cond;18,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:43:34;1500;µS/cm;Cond;18,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:43:39;1504;µS/cm;Cond;18,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:43:44;1498;µS/cm;Cond;18,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:43:49;1486;µS/cm;Cond;18,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:43:54;1499;µS/cm;Cond;18,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:43:59;1493;µS/cm;Cond;18,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:44:04;1487;µS/cm;Cond;18,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:44:09;1482;µS/cm;Cond;18,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:44:14;1479;µS/cm;Cond;18,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:44:19;1480;µS/cm;Cond;18,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:44:24;1489;µS/cm;Cond;18,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:44:29;1490;µS/cm;Cond;18,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:44:34;1493;µS/cm;Cond;18,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:44:39;1502;µS/cm;Cond;18,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:44:44;1479;µS/cm;Cond;18,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:44:49;1475;µS/cm;Cond;18,9;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:44:54;1476;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:44:59;1483;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:45:04;1468;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:45:09;1463;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:45:14;1470;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:45:19;1494;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:45:24;1465;µS/cm;Cond;19,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:45:29;1462;µS/cm;Cond;19,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:45:34;1458;µS/cm;Cond;19,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:45:39;1468;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:45:44;1439;µS/cm;Cond;19,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:45:49;1454;µS/cm;Cond;19,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:45:54;1456;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:45:59;1440;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:46:04;1450;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:46:09;1448;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:46:14;1451;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:46:19;1436;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:46:24;1444;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:46:29;1445;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:46:34;1434;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:46:39;1447;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:46:44;1438;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:46:49;1434;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:46:54;1436;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:46:59;1427;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:47:04;1433;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:47:09;1424;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:47:14;1429;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:47:19;1429;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:47:24;1416;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:47:29;1408;µS/cm;Cond;19,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:47:34;1406;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:47:39;1417;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:47:44;1419;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:47:49;1405;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:47:54;1411;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:47:59;1409;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:48:04;1406;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:48:09;1396;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:48:14;1399;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:48:19;1416;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:48:24;1406;µS/cm;Cond;19,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:48:29;1392;µS/cm;Cond;19,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:48:34;1393;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:48:39;1389;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:48:44;1381;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:48:49;1382;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:48:54;1387;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:48:59;1387;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:49:04;1393;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:49:09;1381;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:49:14;1384;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:49:19;1386;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:49:24;1377;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:49:29;1368;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:49:34;1375;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:49:39;1361;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:49:44;1379;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:49:49;1374;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:49:54;1364;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:49:59;1362;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:50:04;1368;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:50:09;1365;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:50:14;1365;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:50:19;1350;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:50:24;1357;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:50:29;1355;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:50:34;1361;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:50:39;1351;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:50:44;1337;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
Multi 3420; 16080683;1;05.06.2019 12:50:49;1347;µS/cm;Cond;19,0;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 13480800;
