06-02079,Port1,Port2,Port3,Port4,Port4,Port4,Port5,Port5,Port6,Port6,Port7,Port7,Port8,Port8
# Records: 24601,10HS Soil Moisture,10HS Soil Moisture,10HS Soil Moisture,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 21 Water Potential/Temp,TEROS 21 Water Potential/Temp,TEROS 21 Water Potential/Temp,TEROS 21 Water Potential/Temp,Battery,Battery,Barometer,Barometer
Timestamps, m³/m³ Water Content, m³/m³ Water Content, m³/m³ Water Content, m³/m³ Water Content, °C Soil Temperature, mS/cm Saturation Extract EC, kPa Matric Potential, °C Soil Temperature, kPa Matric Potential, °C Soil Temperature,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
2019-04-10 23:15:00,0.291,0.315,0.308,0.277,7.9,0.583,-12.5,8.7,-11.9,8.0,100,6819,95.9,10.7
2019-04-10 23:30:00,0.291,0.315,0.308,0.277,7.9,0.581,-12.5,8.8,-11.9,8.0,100,6820,95.9,10.7
2019-04-10 23:45:00,0.291,0.315,0.308,0.277,7.9,0.579,-12.5,8.8,-11.9,8.0,100,6821,95.89,10.7
2019-04-11 00:00:00,0.291,0.315,0.308,0.277,7.9,0.583,-12.5,8.8,-11.9,8.0,100,6819,95.89,10.6
2019-04-11 00:15:00,0.293,0.314,0.308,0.277,7.9,0.58,-12.5,8.8,-11.9,8.0,100,6809,95.89,10.7
2019-04-11 00:30:00,0.291,0.315,0.308,0.277,7.9,0.584,-12.5,8.7,-11.9,8.0,100,6813,95.89,10.6
2019-04-11 00:45:00,0.291,0.315,0.308,0.277,7.9,0.575,-12.5,8.7,-11.9,8.1,100,6811,95.9,10.6
2019-04-11 01:00:00,0.291,0.315,0.308,0.277,7.9,0.582,-12.5,8.7,-11.9,8.1,100,6812,95.9,10.6
2019-04-11 01:15:00,0.291,0.315,0.308,0.277,7.9,0.578,-12.5,8.7,-11.9,8.1,100,6810,95.9,10.5
2019-04-11 01:30:00,0.291,0.314,0.308,0.277,7.9,0.579,-12.5,8.7,-11.9,8.1,100,6809,95.9,10.5
2019-04-11 01:45:00,0.292,0.315,0.308,0.277,7.9,0.576,-12.5,8.7,-11.9,8.1,100,6811,95.9,10.4
2019-04-11 02:00:00,0.291,0.315,0.308,0.277,7.9,0.578,-12.5,8.7,-11.9,8.1,100,6810,95.9,10.4
2019-04-11 02:15:00,0.291,0.314,0.308,0.277,7.9,0.576,-12.5,8.7,-11.9,8.1,100,6809,95.9,10.4
2019-04-11 02:30:00,0.291,0.314,0.308,0.277,7.9,0.576,-12.5,8.7,-11.9,8.1,100,6818,95.91,10.4
2019-04-11 02:45:00,0.291,0.314,0.308,0.277,8.0,0.568,-12.5,8.7,-11.9,8.1,100,6810,95.91,10.4
2019-04-11 03:00:00,0.291,0.314,0.308,0.277,8.0,0.579,-12.5,8.7,-11.9,8.1,100,6814,95.9,10.4
2019-04-11 03:15:00,0.291,0.314,0.308,0.277,8.0,0.576,-12.5,8.7,-11.9,8.1,100,6814,95.89,10.4
2019-04-11 03:30:00,0.291,0.314,0.308,0.277,8.0,0.571,-12.5,8.7,-11.9,8.1,100,6815,95.9,10.3
2019-04-11 03:45:00,0.291,0.314,0.308,0.277,8.0,0.578,-12.5,8.7,-11.9,8.1,100,6815,95.91,10.3
2019-04-11 04:00:00,0.291,0.314,0.308,0.277,8.0,0.578,-12.5,8.7,-11.9,8.1,100,6815,95.91,10.3
2019-04-11 04:15:00,0.291,0.314,0.308,0.277,8.0,0.575,-12.6,8.7,-11.9,8.1,100,6813,95.91,10.3
2019-04-11 04:30:00,0.291,0.314,0.308,0.277,8.0,0.578,-12.6,8.7,-11.9,8.1,100,6812,95.92,10.2
2019-04-11 04:45:00,0.291,0.314,0.308,0.277,8.0,0.572,-12.5,8.7,-11.9,8.1,100,6812,95.92,10.2
2019-04-11 05:00:00,0.291,0.314,0.308,0.277,8.0,0.576,-12.6,8.7,-11.9,8.1,100,6811,95.92,10.2
2019-04-11 05:15:00,0.291,0.314,0.308,0.277,8.0,0.58,-12.5,8.7,-11.9,8.1,100,6809,95.92,10.2
2019-04-11 05:30:00,0.291,0.314,0.308,0.276,8.0,0.577,-12.5,8.7,-11.9,8.1,100,6810,95.92,10.2
2019-04-11 05:45:00,0.291,0.314,0.308,0.276,8.0,0.574,-12.6,8.7,-11.9,8.1,100,6812,95.92,10.1
2019-04-11 06:00:00,0.291,0.314,0.308,0.276,8.0,0.571,-12.6,8.7,-11.9,8.1,100,6810,95.93,10.0
2019-04-11 06:15:00,0.291,0.314,0.308,0.276,8.0,0.577,-12.6,8.7,-11.9,8.1,100,6809,95.93,10.0
2019-04-11 06:30:00,0.291,0.314,0.308,0.276,8.0,0.579,-12.6,8.7,-11.9,8.1,100,6806,95.95,9.9
2019-04-11 06:45:00,0.291,0.314,0.308,0.276,8.0,0.575,-12.6,8.7,-11.9,8.1,100,6809,95.96,9.9
2019-04-11 07:00:00,0.291,0.314,0.308,0.276,8.0,0.575,-12.6,8.7,-11.9,8.1,100,6808,95.96,9.9
2019-04-11 07:15:00,0.291,0.314,0.308,0.276,8.0,0.571,-12.6,8.7,-11.9,8.1,100,6808,95.97,9.9
2019-04-11 07:30:00,0.291,0.314,0.308,0.276,8.0,0.574,-12.6,8.7,-11.9,8.1,100,6809,95.97,9.9
2019-04-11 07:45:00,0.291,0.314,0.308,0.276,8.0,0.573,-12.6,8.7,-11.9,8.1,100,6805,95.98,9.9
2019-04-11 08:00:00,0.291,0.314,0.308,0.276,8.0,0.574,-12.6,8.7,-11.9,8.1,100,6805,95.99,10.0
2019-04-11 08:15:00,0.291,0.314,0.307,0.276,8.0,0.581,-12.6,8.6,-11.9,8.1,100,6807,96.0,10.0
2019-04-11 08:30:00,0.291,0.314,0.307,0.276,8.0,0.575,-12.6,8.6,-11.9,8.1,100,6805,96.01,10.0
2019-04-11 08:45:00,0.291,0.314,0.307,0.276,8.0,0.579,-12.6,8.6,-11.9,8.1,100,6804,96.02,10.0
2019-04-11 09:00:00,0.291,0.314,0.307,0.276,8.0,0.579,-12.6,8.6,-11.9,8.2,100,6803,96.02,10.1
2019-04-11 09:15:00,0.29,0.314,0.307,0.276,8.0,0.578,-12.6,8.6,-11.9,8.2,100,6802,96.03,10.1
2019-04-11 09:30:00,0.291,0.314,0.307,0.276,8.0,0.577,-12.6,8.6,-11.9,8.2,100,6808,96.05,10.2
2019-04-11 09:45:00,0.291,0.314,0.307,0.276,8.0,0.581,-12.6,8.6,-11.9,8.2,100,6808,96.05,10.3
2019-04-11 10:00:00,0.291,0.314,0.307,0.276,8.0,0.58,-12.6,8.6,-12.0,8.2,100,6803,96.05,10.4
2019-04-11 10:15:00,0.29,0.314,0.307,0.276,8.0,0.58,-12.6,8.6,-12.0,8.2,100,6810,96.07,10.4
2019-04-11 10:30:00,0.29,0.314,0.307,0.276,8.0,0.582,-12.6,8.6,-12.0,8.2,100,6804,96.08,10.5
2019-04-11 10:45:00,0.29,0.314,0.307,0.276,8.0,0.581,-12.6,8.6,-12.0,8.2,100,6803,96.08,10.6
2019-04-11 11:00:00,0.29,0.314,0.307,0.276,8.0,0.581,-12.6,8.6,-12.0,8.2,100,6805,96.08,11.3
2019-04-11 11:15:00,0.29,0.314,0.308,0.276,8.0,0.582,-12.6,8.6,-12.0,8.2,100,6810,96.08,11.9
2019-04-11 11:30:00,0.29,0.314,0.308,0.276,8.0,0.578,-12.6,8.6,-12.0,8.2,100,6813,96.08,12.6
2019-04-11 11:45:00,0.29,0.314,0.308,0.276,8.0,0.581,-12.6,8.6,-12.0,8.2,100,6815,96.09,13.2
2019-04-11 12:00:00,0.29,0.314,0.308,0.276,8.0,0.581,-12.7,8.6,-12.0,8.2,100,6818,96.09,13.5
2019-04-11 12:15:00,0.29,0.314,0.308,0.276,8.0,0.58,-12.6,8.6,-12.0,8.2,100,6814,96.09,13.9
2019-04-11 12:30:00,0.29,0.314,0.308,0.276,8.0,0.582,-12.7,8.6,-12.0,8.2,100,6815,96.09,14.2
2019-04-11 12:45:00,0.29,0.314,0.308,0.276,8.0,0.582,-12.6,8.6,-12.0,8.2,100,6818,96.1,14.6
2019-04-11 13:00:00,0.29,0.314,0.308,0.276,8.0,0.582,-12.6,8.6,-12.0,8.2,100,6815,96.1,15.0
2019-04-11 13:15:00,0.29,0.314,0.308,0.276,8.0,0.583,-12.6,8.6,-12.0,8.2,100,6818,96.12,15.2
2019-04-11 13:30:00,0.29,0.314,0.308,0.276,8.0,0.583,-12.7,8.6,-12.0,8.2,100,6818,96.12,15.2
2019-04-11 13:45:00,0.29,0.314,0.308,0.276,8.0,0.583,-12.7,8.6,-11.9,8.2,100,6820,96.13,15.1
2019-04-11 14:00:00,0.29,0.314,0.308,0.276,8.0,0.583,-12.7,8.6,-12.0,8.2,100,6824,96.13,15.4
2019-04-11 14:15:00,0.29,0.314,0.308,0.276,8.0,0.583,-12.7,8.6,-12.0,8.2,100,6829,96.14,15.8
2019-04-11 14:30:00,0.29,0.314,0.308,0.276,8.0,0.583,-12.7,8.6,-12.0,8.2,100,6833,96.14,15.8
2019-04-11 14:45:00,0.29,0.314,0.308,0.276,8.0,0.583,-12.7,8.6,-12.0,8.2,100,6837,96.14,16.1
2019-04-11 15:00:00,0.29,0.314,0.308,0.276,8.0,0.583,-12.7,8.6,-12.0,8.2,100,6840,96.14,16.6
2019-04-11 15:15:00,0.29,0.314,0.308,0.276,8.0,0.583,-12.7,8.7,-12.0,8.2,100,6843,96.14,17.0
2019-04-11 15:30:00,0.29,0.314,0.308,0.276,8.0,0.581,-12.7,8.7,-12.0,8.2,100,6844,96.15,16.7
2019-04-11 15:45:00,0.29,0.314,0.307,0.276,8.0,0.583,-12.7,8.7,-12.0,8.2,100,6841,96.16,16.1
2019-04-11 16:00:00,0.294,0.314,0.307,0.276,8.0,0.583,-12.7,8.7,-12.0,8.2,100,6837,96.18,15.2
2019-04-11 16:15:00,0.298,0.314,0.307,0.276,8.0,0.587,-12.7,8.7,-12.0,8.2,100,6837,96.19,14.5
2019-04-11 16:30:00,0.291,0.314,0.307,0.276,8.0,0.583,-12.7,8.7,-12.0,8.2,100,6834,96.19,13.9
2019-04-11 16:45:00,0.29,0.314,0.307,0.276,8.0,0.586,-12.7,8.8,-12.0,8.2,100,6833,96.2,13.5
2019-04-11 17:00:00,0.29,0.314,0.307,0.276,8.0,0.584,-12.7,8.8,-12.0,8.2,100,6831,96.21,13.1
2019-04-11 17:15:00,0.29,0.314,0.307,0.276,8.0,0.582,-12.7,8.8,-12.0,8.2,100,6834,96.22,12.8
2019-04-11 17:30:00,0.29,0.314,0.307,0.276,8.0,0.583,-12.7,8.8,-12.0,8.2,100,6836,96.23,12.7
2019-04-11 17:45:00,0.29,0.314,0.307,0.276,8.0,0.58,-12.7,8.9,-12.0,8.2,100,6829,96.23,12.6
2019-04-11 18:00:00,0.29,0.314,0.307,0.276,8.0,0.58,-12.7,8.9,-12.0,8.2,100,6835,96.24,12.5
2019-04-11 18:15:00,0.29,0.314,0.307,0.276,8.0,0.58,-12.7,8.9,-12.0,8.2,100,6837,96.24,12.4
2019-04-11 18:30:00,0.29,0.314,0.307,0.276,8.0,0.579,-12.7,8.9,-12.0,8.2,100,6834,96.24,12.3
2019-04-11 18:45:00,0.29,0.314,0.307,0.276,8.0,0.58,-12.7,8.9,-12.0,8.2,100,6834,96.25,12.1
2019-04-11 19:00:00,0.29,0.314,0.307,0.275,8.1,0.579,-12.7,8.9,-12.0,8.2,100,6834,96.25,12.0
2019-04-11 19:15:00,0.29,0.314,0.307,0.275,8.1,0.579,-12.7,9.0,-12.0,8.2,100,6830,96.26,11.8
2019-04-11 19:30:00,0.29,0.314,0.307,0.275,8.1,0.579,-12.7,9.0,-12.0,8.2,100,6828,96.26,11.6
2019-04-11 19:45:00,0.29,0.314,0.307,0.275,8.1,0.582,-12.7,9.0,-12.0,8.2,100,6830,96.26,11.4
2019-04-11 20:00:00,0.291,0.314,0.307,0.275,8.1,0.578,-12.7,9.0,-12.0,8.2,100,6830,96.27,11.3
2019-04-11 20:15:00,0.29,0.314,0.307,0.275,8.1,0.578,-12.7,9.0,-12.0,8.2,100,6827,96.28,11.1
2019-04-11 20:30:00,0.29,0.314,0.307,0.275,8.1,0.578,-12.7,9.0,-12.0,8.2,100,6828,96.29,10.9
2019-04-11 20:45:00,0.29,0.313,0.307,0.275,8.1,0.579,-12.7,9.0,-12.0,8.2,100,6827,96.3,10.6
2019-04-11 21:00:00,0.29,0.313,0.307,0.275,8.1,0.579,-12.7,9.0,-12.0,8.2,100,6824,96.31,10.3
2019-04-11 21:15:00,0.29,0.313,0.307,0.275,8.1,0.578,-12.7,9.0,-12.0,8.2,100,6822,96.31,10.0
2019-04-11 21:30:00,0.291,0.313,0.307,0.275,8.1,0.579,-12.7,9.0,-12.0,8.2,100,6821,96.32,9.7
2019-04-11 21:45:00,0.29,0.313,0.307,0.275,8.1,0.578,-12.7,9.0,-12.0,8.2,100,6822,96.34,9.6
2019-04-11 22:00:00,0.29,0.313,0.307,0.275,8.1,0.578,-12.7,9.0,-12.0,8.2,100,6822,96.33,9.5
2019-04-11 22:15:00,0.29,0.313,0.307,0.275,8.1,0.579,-12.7,9.0,-12.0,8.2,100,6821,96.33,9.6
2019-04-11 22:30:00,0.29,0.313,0.307,0.275,8.1,0.579,-12.7,9.0,-12.0,8.2,100,6821,96.32,9.6
2019-04-11 22:45:00,0.29,0.313,0.307,0.275,8.1,0.579,-12.7,9.0,-12.0,8.2,100,6819,96.32,9.4
2019-04-11 23:00:00,0.29,0.313,0.307,0.275,8.1,0.578,-12.8,9.0,-12.0,8.2,100,6820,96.32,9.0
2019-04-11 23:15:00,0.29,0.313,0.307,0.275,8.1,0.579,-12.8,9.0,-12.0,8.2,100,6818,96.33,8.8
2019-04-11 23:30:00,0.29,0.313,0.307,0.275,8.1,0.58,-12.8,9.0,-12.0,8.2,100,6816,96.33,8.5
2019-04-11 23:45:00,0.29,0.313,0.307,0.275,8.1,0.58,-12.8,9.0,-12.0,8.3,100,6816,96.32,8.1
2019-04-12 00:00:00,0.291,0.313,0.307,0.275,8.1,0.577,-12.7,9.0,-12.0,8.3,100,6815,96.32,7.9
2019-04-12 00:15:00,0.29,0.313,0.307,0.275,8.1,0.58,-12.8,9.0,-12.0,8.3,100,6798,96.31,8.0
2019-04-12 00:30:00,0.29,0.313,0.307,0.275,8.1,0.578,-12.8,9.0,-12.0,8.3,100,6805,96.31,7.8
2019-04-12 00:45:00,0.29,0.313,0.307,0.275,8.1,0.581,-12.8,9.0,-12.0,8.3,100,6807,96.31,7.5
2019-04-12 01:00:00,0.29,0.313,0.307,0.275,8.1,0.58,-12.8,9.0,-12.0,8.3,100,6802,96.31,7.2
2019-04-12 01:15:00,0.293,0.313,0.307,0.275,8.1,0.581,-12.8,9.0,-12.0,8.3,100,6801,96.3,6.8
2019-04-12 01:30:00,0.295,0.313,0.307,0.275,8.1,0.58,-12.8,9.0,-12.0,8.3,100,6809,96.31,6.7
2019-04-12 01:45:00,0.291,0.313,0.307,0.275,8.1,0.581,-12.8,9.0,-12.0,8.3,100,6802,96.31,6.6
2019-04-12 02:00:00,0.29,0.313,0.307,0.275,8.1,0.58,-12.8,9.0,-12.0,8.3,100,6808,96.3,6.5
2019-04-12 02:15:00,0.291,0.313,0.307,0.275,8.1,0.58,-12.8,8.9,-12.0,8.3,100,6807,96.3,6.4
2019-04-12 02:30:00,0.29,0.313,0.307,0.275,8.1,0.58,-12.8,8.9,-12.0,8.3,100,6808,96.29,6.3
2019-04-12 02:45:00,0.29,0.313,0.307,0.275,8.1,0.584,-12.8,8.9,-12.0,8.3,100,6806,96.29,6.2
2019-04-12 03:00:00,0.29,0.313,0.307,0.275,8.1,0.581,-12.8,8.9,-12.0,8.3,100,6802,96.29,6.1
2019-04-12 03:15:00,0.291,0.313,0.307,0.275,8.2,0.582,-12.8,8.9,-12.0,8.3,100,6802,96.29,6.0
2019-04-12 03:30:00,0.291,0.313,0.307,0.275,8.2,0.581,-12.8,8.9,-12.0,8.3,100,6805,96.29,5.8
2019-04-12 03:45:00,0.29,0.313,0.307,0.275,8.2,0.581,-12.8,8.9,-12.0,8.3,100,6804,96.28,5.6
2019-04-12 04:00:00,0.29,0.313,0.307,0.275,8.2,0.581,-12.8,8.8,-12.0,8.3,100,6803,96.28,5.3
2019-04-12 04:15:00,0.29,0.313,0.306,0.275,8.2,0.581,-12.8,8.8,-12.0,8.3,100,6802,96.28,4.8
2019-04-12 04:30:00,0.29,0.313,0.306,0.275,8.2,0.582,-12.8,8.8,-12.0,8.3,100,6800,96.28,4.6
2019-04-12 04:45:00,0.29,0.313,0.306,0.275,8.2,0.584,-12.8,8.8,-12.0,8.3,100,6801,96.28,4.3
2019-04-12 05:00:00,0.29,0.313,0.306,0.275,8.2,0.582,-12.8,8.8,-12.0,8.3,100,6799,96.28,4.0
2019-04-12 05:15:00,0.29,0.313,0.306,0.275,8.2,0.583,-12.8,8.8,-12.0,8.3,100,6801,96.29,3.7
2019-04-12 05:30:00,0.29,0.313,0.306,0.275,8.2,0.583,-12.9,8.7,-12.0,8.3,100,6802,96.29,3.5
2019-04-12 05:45:00,0.292,0.313,0.306,0.275,8.2,0.581,-12.9,8.7,-12.0,8.3,100,6805,96.3,3.4
2019-04-12 06:00:00,0.29,0.313,0.306,0.275,8.2,0.584,-12.8,8.7,-12.0,8.3,100,6803,96.3,3.3
2019-04-12 06:15:00,0.29,0.313,0.306,0.275,8.2,0.584,-12.8,8.7,-12.0,8.3,100,6805,96.31,3.1
2019-04-12 06:30:00,0.29,0.313,0.306,0.274,8.2,0.581,-12.9,8.7,-12.0,8.3,100,6803,96.31,3.0
2019-04-12 06:45:00,0.29,0.313,0.306,0.274,8.2,0.583,-12.9,8.6,-12.0,8.3,100,6801,96.31,3.0
2019-04-12 07:00:00,0.302,0.313,0.306,0.274,8.2,0.58,-12.9,8.6,-12.0,8.3,100,6800,96.33,3.1
2019-04-12 07:15:00,0.29,0.313,0.306,0.274,8.2,0.581,-12.9,8.6,-12.0,8.3,100,6802,96.34,3.1
2019-04-12 07:30:00,0.29,0.313,0.306,0.274,8.2,0.581,-12.9,8.6,-12.0,8.3,100,6807,96.34,3.1
2019-04-12 07:45:00,0.29,0.313,0.306,0.274,8.2,0.584,-12.9,8.6,-12.0,8.3,100,6799,96.35,3.2
2019-04-12 08:00:00,0.29,0.313,0.306,0.274,8.2,0.587,-12.9,8.5,-12.0,8.3,100,6801,96.36,3.5
2019-04-12 08:15:00,0.29,0.313,0.306,0.274,8.2,0.588,-12.9,8.5,-12.0,8.3,100,6797,96.37,4.0
2019-04-12 08:30:00,0.291,0.313,0.306,0.274,8.2,0.59,-12.9,8.5,-12.0,8.3,100,6799,96.37,4.8
2019-04-12 08:45:00,0.291,0.313,0.306,0.274,8.2,0.588,-12.9,8.5,-12.0,8.3,100,6800,96.38,5.4
2019-04-12 09:00:00,0.291,0.313,0.306,0.274,8.2,0.585,-12.9,8.4,-12.0,8.3,100,6803,96.37,6.0
2019-04-12 09:15:00,0.291,0.313,0.306,0.274,8.2,0.587,-12.9,8.4,-12.0,8.3,100,6805,96.36,6.9
2019-04-12 09:30:00,0.291,0.313,0.306,0.274,8.2,0.586,-12.9,8.4,-12.0,8.3,100,6800,96.36,7.5
2019-04-12 09:45:00,0.294,0.313,0.306,0.274,8.2,0.586,-12.9,8.4,-12.0,8.3,100,6799,96.36,8.3
2019-04-12 10:00:00,0.291,0.313,0.306,0.274,8.2,0.583,-12.9,8.4,-12.0,8.3,100,6799,96.36,9.0
2019-04-12 10:15:00,0.292,0.313,0.306,0.274,8.2,0.58,-12.9,8.4,-12.0,8.3,100,6810,96.36,10.0
2019-04-12 10:30:00,0.292,0.313,0.307,0.274,8.2,0.58,-12.9,8.3,-12.0,8.3,100,6803,96.36,11.0
2019-04-12 10:45:00,0.292,0.313,0.307,0.274,8.2,0.58,-12.9,8.3,-12.0,8.3,100,6808,96.37,11.2
2019-04-12 11:00:00,0.291,0.313,0.306,0.274,8.2,0.579,-12.9,8.3,-12.0,8.3,100,6808,96.38,11.6
2019-04-12 11:15:00,0.29,0.313,0.307,0.274,8.2,0.58,-12.9,8.3,-12.0,8.3,100,6805,96.38,12.1
2019-04-12 11:30:00,0.29,0.313,0.307,0.274,8.2,0.578,-13.0,8.3,-12.0,8.3,100,6804,96.37,12.9
2019-04-12 11:45:00,0.29,0.313,0.307,0.274,8.2,0.579,-12.9,8.3,-12.0,8.3,100,6805,96.37,13.3
2019-04-12 12:00:00,0.29,0.313,0.307,0.274,8.2,0.579,-12.9,8.2,-12.0,8.3,100,6809,96.37,13.5
2019-04-12 12:15:00,0.29,0.313,0.307,0.274,8.2,0.578,-13.0,8.2,-12.0,8.3,100,6814,96.36,13.9
2019-04-12 12:30:00,0.29,0.313,0.306,0.274,8.2,0.579,-13.0,8.2,-12.0,8.3,100,6810,96.36,14.3
2019-04-12 12:45:00,0.29,0.313,0.307,0.274,8.2,0.579,-13.0,8.2,-12.0,8.3,100,6814,96.35,14.9
2019-04-12 13:00:00,0.29,0.313,0.307,0.274,8.2,0.579,-12.9,8.2,-12.0,8.3,100,6820,96.34,15.4
2019-04-12 13:15:00,0.29,0.313,0.307,0.274,8.2,0.578,-13.0,8.2,-12.0,8.3,100,6819,96.34,15.5
2019-04-12 13:30:00,0.292,0.313,0.307,0.274,8.2,0.578,-13.0,8.2,-12.0,8.3,100,6818,96.34,15.6
2019-04-12 13:45:00,0.29,0.313,0.307,0.274,8.2,0.578,-13.0,8.2,-12.0,8.3,100,6822,96.34,15.7
2019-04-12 14:00:00,0.289,0.313,0.306,0.274,8.2,0.579,-13.0,8.2,-12.0,8.3,100,6824,96.34,15.6
2019-04-12 14:15:00,0.29,0.313,0.307,0.274,8.2,0.578,-13.0,8.2,-12.0,8.3,100,6836,96.34,16.4
2019-04-12 14:30:00,0.29,0.313,0.307,0.274,8.1,0.575,-12.9,8.3,-12.0,8.3,100,6835,96.34,17.7
2019-04-12 14:45:00,0.289,0.313,0.307,0.274,8.1,0.575,-13.0,8.3,-12.0,8.3,100,6832,96.34,18.4
2019-04-12 15:00:00,0.29,0.313,0.307,0.274,8.1,0.575,-13.0,8.3,-12.0,8.3,100,6847,96.35,17.8
2019-04-12 15:15:00,0.291,0.313,0.307,0.274,8.1,0.575,-13.0,8.3,-12.0,8.3,100,6852,96.34,19.2
2019-04-12 15:30:00,0.29,0.313,0.307,0.274,8.1,0.575,-13.0,8.3,-12.0,8.3,100,6850,96.36,18.7
2019-04-12 15:45:00,0.29,0.313,0.306,0.274,8.1,0.575,-13.0,8.3,-12.0,8.3,100,6853,96.36,17.4
2019-04-12 16:00:00,0.29,0.313,0.306,0.274,8.1,0.576,-13.0,8.4,-12.0,8.3,100,6853,96.35,17.3
2019-04-12 16:15:00,0.29,0.313,0.306,0.274,8.1,0.576,-13.0,8.4,-12.0,8.3,100,6855,96.35,16.9
2019-04-12 16:30:00,0.29,0.312,0.306,0.274,8.1,0.577,-13.0,8.4,-12.0,8.3,100,6824,96.35,16.6
2019-04-12 16:45:00,0.289,0.312,0.306,0.274,8.1,0.578,-13.0,8.4,-12.0,8.3,100,6853,96.36,16.1
2019-04-12 17:00:00,0.291,0.312,0.306,0.274,8.1,0.577,-13.0,8.5,-12.0,8.3,100,6859,96.36,15.5
2019-04-12 17:15:00,0.289,0.312,0.306,0.274,8.1,0.577,-13.0,8.5,-12.0,8.3,100,6854,96.36,15.6
2019-04-12 17:30:00,0.289,0.312,0.306,0.274,8.1,0.577,-13.0,8.5,-12.0,8.3,100,6856,96.36,15.4
2019-04-12 17:45:00,0.289,0.312,0.306,0.274,8.1,0.576,-13.0,8.6,-12.0,8.3,100,6858,96.37,15.3
2019-04-12 18:00:00,0.29,0.312,0.306,0.274,8.1,0.576,-13.0,8.6,-12.0,8.3,100,6862,96.38,15.4
2019-04-12 18:15:00,0.291,0.312,0.306,0.274,8.1,0.576,-13.0,8.6,-12.1,8.3,100,6858,96.38,15.3
2019-04-12 18:30:00,0.289,0.312,0.306,0.274,8.1,0.579,-13.0,8.6,-12.1,8.3,100,6854,96.39,14.6
2019-04-12 18:45:00,0.289,0.312,0.306,0.274,8.1,0.578,-13.0,8.7,-12.1,8.3,100,6855,96.41,13.8
2019-04-12 19:00:00,0.289,0.312,0.306,0.274,8.1,0.578,-13.0,8.7,-12.1,8.3,100,6853,96.41,13.1
2019-04-12 19:15:00,0.289,0.312,0.306,0.274,8.1,0.579,-13.0,8.7,-12.1,8.3,100,6851,96.41,12.4
2019-04-12 19:30:00,0.289,0.312,0.306,0.274,8.1,0.58,-13.0,8.7,-12.1,8.3,100,6847,96.42,11.8
2019-04-12 19:45:00,0.29,0.312,0.306,0.274,8.1,0.58,-13.0,8.8,-12.1,8.3,100,6848,96.42,11.2
2019-04-12 20:00:00,0.29,0.312,0.306,0.274,8.1,0.579,-13.0,8.8,-12.1,8.3,100,6844,96.43,10.6
2019-04-12 20:15:00,0.29,0.312,0.306,0.274,8.1,0.579,-13.0,8.8,-12.1,8.3,100,6841,96.43,9.9
2019-04-12 20:30:00,0.29,0.312,0.306,0.274,8.1,0.579,-13.0,8.8,-12.1,8.3,100,6842,96.44,9.3
2019-04-12 20:45:00,0.289,0.312,0.306,0.274,8.1,0.577,-13.0,8.8,-12.1,8.3,100,6840,96.45,8.6
2019-04-12 21:00:00,0.289,0.312,0.306,0.274,8.1,0.579,-13.0,8.9,-12.1,8.3,100,6840,96.45,8.0
2019-04-12 21:15:00,0.29,0.312,0.306,0.274,8.1,0.577,-13.0,8.9,-12.1,8.3,100,6837,96.45,7.5
2019-04-12 21:30:00,0.29,0.312,0.306,0.274,8.1,0.578,-13.0,8.9,-12.1,8.3,100,6833,96.45,7.1
2019-04-12 21:45:00,0.289,0.312,0.306,0.274,8.1,0.578,-13.0,8.9,-12.1,8.3,100,6834,96.46,6.6
2019-04-12 22:00:00,0.289,0.312,0.306,0.273,8.1,0.578,-13.0,8.9,-12.1,8.3,100,6834,96.46,6.3
2019-04-12 22:15:00,0.29,0.312,0.306,0.274,8.1,0.58,-13.0,8.9,-12.1,8.3,100,6831,96.46,5.9
2019-04-12 22:30:00,0.289,0.312,0.306,0.273,8.1,0.576,-13.0,8.9,-12.1,8.3,100,6831,96.45,5.6
2019-04-12 22:45:00,0.289,0.312,0.306,0.273,8.1,0.578,-13.0,8.9,-12.1,8.3,100,6838,96.44,5.3
2019-04-12 23:00:00,0.29,0.312,0.306,0.273,8.1,0.579,-13.0,8.9,-12.1,8.3,100,6832,96.42,5.1
2019-04-12 23:15:00,0.298,0.312,0.306,0.273,8.1,0.579,-13.0,8.9,-12.1,8.3,100,6836,96.42,4.9
2019-04-12 23:30:00,0.289,0.312,0.306,0.273,8.1,0.579,-13.0,8.9,-12.1,8.3,100,6837,96.41,4.7
2019-04-12 23:45:00,0.293,0.312,0.306,0.273,8.1,0.578,-13.0,8.9,-12.1,8.3,100,6836,96.41,4.4
2019-04-13 00:00:00,0.29,0.312,0.306,0.273,8.1,0.579,-13.0,8.9,-12.1,8.3,100,6834,96.42,4.3
2019-04-13 00:15:00,0.289,0.312,0.306,0.273,8.1,0.579,-13.0,8.9,-12.1,8.3,100,6804,96.41,4.4
2019-04-13 00:30:00,0.023,0.312,0.306,0.273,8.1,0.579,-13.0,8.9,-12.1,8.3,100,6816,96.41,4.2
2019-04-13 00:45:00,0.213,0.312,0.306,0.273,8.1,0.579,-13.0,8.8,-12.1,8.3,100,6811,96.41,3.9
2019-04-13 01:00:00,0.289,0.312,0.306,0.273,8.1,0.581,-13.1,8.8,-12.1,8.3,100,6812,96.42,3.7
