"Date_CET";"T2.1";"T3.2";"T7.2";"T6.2";"T6.1";"T4.1"
2019-09-09;12.000722;11.938379;11.4144195238095;11.6065977777778;11.6418016666667;11.7966884210526
2019-09-10;12.0210905;11.9528375;11.4321282352941;11.6268586666667;11.6623113333333;11.812488
2019-09-11;12.0405257142857;11.9636261904762;11.4484872222222;11.6472371428571;11.6826371428571;11.8290295652174
2019-09-12;12.0591457894737;11.9726126315789;11.4649380952381;11.6669814285714;11.7021619047619;11.8438215
2019-09-13;12.0787682352941;11.9849335294118;11.482984375;11.68801;11.723006;11.8580689473684
2019-09-14;12.1020890909091;12.0000209090909;11.5046815384615;11.7055953333333;11.743044;11.8740583333333
2019-09-15;12.125831;12.003136;11.5217854545455;11.7334744444444;11.7707466666667;11.895702
2019-09-16;12.1306685714286;11.69751;11.528151875;11.7474606666667;11.773002;11.9063105882353
2019-09-17;12.1451369230769;11.8520430769231;11.5472629411765;11.76810125;11.79164125;11.9215075
2019-09-18;12.15940125;11.8313725;11.5621559090909;11.7867340909091;11.8111140909091;11.9356881818182
2019-09-19;12.175950625;11.811325625;11.5759416666667;11.8116805882353;11.8299558823529;11.9497936842105
2019-09-20;12.1887078947368;11.8326973684211;11.5935;11.8388352941176;11.8400517647059;11.9639957142857
2019-09-21;12.2065266666667;11.9204561111111;11.6091670588235;11.8724405882353;11.8595841176471;11.9768671428571
2019-09-22;12.22254;11.9187223809524;11.6234092857143;11.8988875;11.87923375;11.98911
2019-09-23;12.2349213333333;11.58518;11.6358905555556;11.9274694117647;11.9167317647059;12.0011182352941
2019-09-24;12.24959;11.832670952381;11.65286375;11.958759375;11.931893125;12.014503
2019-09-25;12.2647157142857;11.80095;11.6656781818182;11.9771723076923;11.9525153846154;12.026175625
2019-09-26;12.277526;11.82935;11.6809864705882;12.0028564285714;11.9746271428571;12.0374794117647
2019-09-27;12.2898990909091;11.840315;11.6970617647059;12.0225694117647;11.9931329411765;12.0477166666667
2019-09-28;12.3056427272727;11.8213890909091;11.7149866666667;12.0459653846154;12.0161223076923;12.059305
2019-09-29;12.31397375;11.7758933333333;11.7256940909091;12.0603231818182;12.0288577272727;12.0676540909091
2019-09-30;12.3256575;11.8454233333333;11.7393795454545;12.0771482608696;12.0411982608696;12.0776752173913
2019-10-01;12.33784625;11.8014841666667;11.7538234782609;12.094225;12.0551558333333;12.0868158333333
2019-10-02;12.3455920833333;11.5304970833333;11.76661375;12.1062466666667;12.08601875;12.0947756521739
2019-10-03;12.3555191304348;11.6441573913043;11.7805783333333;12.1269157692308;12.1054396153846;12.1045027272727
2019-10-04;12.36545625;11.6401883333333;11.7957147058824;12.14261;12.1170972;12.1134091666667
2019-10-05;12.3746520833333;11.57584875;11.8103829411765;12.1541795833333;12.1300229166667;12.1208279166667
2019-10-06;12.3825747826087;11.5041626086957;11.8199494117647;12.1667783333333;12.1495041666667;12.1288717391304
2019-10-07;12.3899504347826;11.4860339130435;11.8334725;12.180615;12.1708991666667;12.1349166666667
2019-10-08;12.399505;11.4918179166667;11.8481788888889;12.1960308333333;12.1853679166667;12.1426329411765
2019-10-09;12.40512625;11.46150125;11.85435;12.20599625;12.21002125;12.1503353333333
2019-10-10;12.4128316;11.4905752;11.860922173913;12.2289916666667;12.2271966666667;12.1573236842105
2019-10-11;12.4287466666667;11.5185945833333;11.8746475;12.2456530434783;12.23996;12.1649936842105
2019-10-12;12.4362595652174;11.5162517391304;11.8890454545455;12.2533059090909;12.2509109090909;12.17027
2019-10-13;12.4366191666667;11.50918875;11.9027075;12.2621134782609;12.2613786956522;12.1757673333333
2019-10-14;12.4399275;11.5083616666667;11.9152416666667;12.2673720833333;12.270055;12.1810652941176
2019-10-15;12.4419125;11.504264;11.9268131818182;12.2740866666667;12.2806075;12.1839572727273
2019-10-16;12.4456295238095;11.5093966666667;11.9354381818182;12.2848473913043;12.3008413043478;12.1888231818182
2019-10-17;12.4537434782609;11.5222830434783;11.9480591304348;12.2976854166667;12.3099116666667;12.1933665217391
2019-10-18;12.4596982352941;11.5260535294118;11.9592605882353;12.306099047619;12.3208257142857;12.1987728571429
2019-10-19;12.4511934782609;11.5076491304348;11.9546652380952;12.3062876190476;12.3310238095238;12.202119
2019-10-20;12.4566613636364;11.5232713636364;11.9536395454545;12.329007826087;12.3415995652174;12.2081036363636
2019-10-21;12.4768858823529;11.5531829411765;11.9647765217391;12.3474833333333;12.3511752380952;12.2185683333333
2019-10-22;12.4737242105263;11.5361942105263;11.9688094117647;12.3526333333333;12.3611595833333;12.225497
2019-10-23;12.475243;11.5791055;11.9770923809524;12.36474;12.3689620833333;12.2328495238095
2019-10-24;12.483109;11.7592045;11.99079;12.3735119047619;12.3560171428571;12.2400104761905
2019-10-25;12.4839018181818;12.0912440909091;12.0058395;12.37915375;12.3837204166667;12.24228
2019-10-26;12.4885652173913;12.1587195652174;12.0177785714286;12.3825979166667;12.3893929166667;12.2452566666667
2019-10-27;12.494465;12.17503375;12.0328642857143;12.38611;12.3943269565217;12.2476
2019-10-28;12.5003908333333;12.18656125;12.0470069565217;12.3903095833333;12.3956545833333;12.2513556521739
2019-10-29;12.50585;12.195174;12.0536;12.39246;12.3992641176471;12.2527585714286
2019-10-30;12.5118953846154;12.2073961538462;12.0698464285714;12.4006558333333;12.3992316666667;12.25596
2019-10-31;12.5182143478261;12.2107952173913;12.0762695454545;12.4055956521739;12.4026630434783;12.2594263636364
2019-11-01;12.52238;12.2151742857143;12.0859895454545;12.4097;12.4040326086957;12.2622804347826
2019-11-02;12.5238636363636;12.2164;12.0905054166667;12.41449;12.4163743478261;12.264255
2019-11-03;12.5250608695652;12.2137304347826;12.09307;12.4198259259259;12.4310151851852;12.2660669565217
2019-11-04;12.5248379166667;12.2096316666667;12.094432173913;12.4261095652174;12.4454230434783;12.267725
2019-11-05;12.5244018181818;12.2142386363636;12.097199;12.4331076190476;12.4547361904762;12.2696834782609
2019-11-06;12.52666;12.2160670833333;12.1021860869565;12.4360424;12.4589692;12.2710125
2019-11-07;12.5289933333333;12.2223004166667;12.10781;12.4402891666667;12.4613075;12.2708516666667
2019-11-08;12.5289933333333;12.2274404166667;12.117904;12.43811;12.4608286956522;12.2710886363636
2019-11-09;12.5288254166667;12.2328579166667;12.1283983333333;12.4337707692308;12.4526057692308;12.2697168
2019-11-10;12.5305045833333;12.2373204166667;12.14052;12.42893;12.4308308;12.26789
2019-11-11;12.5323230434783;12.2414334782609;12.1507666666667;12.4214761538462;12.4110219230769;12.2662395
2019-11-12;12.53521625;12.2473533333333;12.1619708333333;12.4130766666667;12.4026845833333;12.264255
2019-11-13;12.5396626086957;12.2515534782609;12.1740495652174;12.4030491304348;12.4072291304348;12.2629366666667
2019-11-14;12.5435983333333;12.2559170833333;12.1819304166667;12.39755625;12.4119016666667;12.2599891666667
2019-11-15;12.5468619230769;12.2580280769231;12.1889926086957;12.3950426086957;12.4150169565217;12.2601646153846
2019-11-16;12.5504454166667;12.2590279166667;12.1976027272727;12.39999;12.418207826087;12.25938
2019-11-17;12.5540177272727;12.2580536363636;12.2064683333333;12.40271;12.4204465217391;12.2581904347826
2019-11-18;12.5563472727273;12.25592;12.2077833333333;12.4074468181818;12.4226995454545;12.2583613636364
2019-11-19;12.56006;12.2528840909091;12.2144568181818;12.4165645454545;12.4253681818182;12.2578733333333
2019-11-20;12.5614558333333;12.2508270833333;12.2214258333333;12.421935;12.4261975;12.2565872727273
2019-11-21;12.5608660869565;12.2475865217391;12.2270131818182;12.425845;12.4262395454545;12.2541117391304
2019-11-22;12.5585054166667;12.244405;12.2320630434783;12.4281543478261;12.4267191304348;12.2498126086957
2019-11-23;12.5558665;12.239546;12.2362475;12.4302469565217;12.4260552173913;12.2450239130435
2019-11-24;12.5549483333333;12.2351454166667;12.2403920833333;12.4306475;12.4265270833333;12.2404975
2019-11-25;12.553189047619;12.2285504761905;12.2455343478261;12.4311208695652;12.4257256521739;12.2354961904762
2019-11-26;12.5496183333333;12.22378125;12.2489508695652;12.4291491666667;12.4255658333333;12.2295939130435
2019-11-27;12.5437656521739;12.2173382608696;12.2478977272727;12.42633375;12.4262066666667;12.22343625
2019-11-28;12.5391119047619;12.2098823809524;12.2462091304348;12.42559;12.4272230434783;12.2172236363636
2019-11-29;12.5328225;12.2025555;12.232010952381;12.4240677272727;12.4417418181818;12.2086318181818
2019-11-30;12.5274920833333;12.1872325;12.2256770833333;12.4195008;12.4516564;12.2020926086957
2019-12-01;12.5245158333333;12.17272625;12.230164137931;12.4134592307692;12.4413969230769;12.1923909090909
2019-12-02;12.5173271428571;12.1635866666667;12.2371425;12.4075961904762;12.426969047619;12.181052173913
2019-12-03;12.5095908333333;12.1567433333333;12.2462536;12.40203;12.4162;12.1655622727273
2019-12-04;12.5016840909091;12.1491709090909;12.2535491666667;12.3945130434783;12.4111265217391;12.1509004545455
2019-12-05;12.4947958333333;12.1402575;12.2603070833333;12.3832520833333;12.4044479166667;12.1375891304348
2019-12-06;12.48822;12.1282795652174;12.2670169565217;12.3707086956522;12.3968626086957;12.1240873913043
2019-12-07;12.4819135;12.115717;12.2683816666667;12.3596804166667;12.3889041666667;12.1100026086957
2019-12-08;12.4769618181818;12.1031363636364;12.27281875;12.3495245454545;12.3827145454545;12.0969977272727
2019-12-09;12.47082;12.0938158333333;12.2719991666667;12.342145;12.3755857142857;12.0871358333333
2019-12-10;NA;NA;12.26837;12.331485;12.367525;NA
2019-12-11;12.4481416666667;12.0654183333333;12.268384;12.3233933333333;12.3583833333333;12.0543816666667
2019-12-12;12.44092;12.052185;12.26494125;12.311464;12.347254;12.0369725
2019-12-13;12.422778;12.036378;12.25959;12.3042185714286;12.3380285714286;12.02321
2019-12-14;12.4032466666667;12.0214388888889;12.2502971428571;12.2871552941176;12.3279305882353;12.00103
2019-12-15;12.3906391304348;12.0147013043478;12.250415;12.2799212;12.3214472;11.9880542857143
2019-12-16;12.3723354166667;12.00077625;12.2443247826087;12.2727808333333;12.31250125;11.9717725
2019-12-17;12.3560452;11.98699;12.2374386956522;12.2630908;12.3050696;11.9560745454545
2019-12-18;12.3432791666667;11.9710625;12.2307775;12.2501086956522;12.294927826087;11.9402926086957
2019-12-19;12.3288886956522;11.9534030434783;12.2210929166667;12.2353945833333;12.2830570833333;11.9259473913043
2019-12-20;12.3139323529412;11.9362329411765;12.2133959090909;12.2212908333333;12.2715233333333;11.9129622727273
2019-12-21;12.3024422727273;11.9202886363636;12.20844;12.2040890909091;12.2551436363636;11.898152173913
2019-12-22;12.2909772222222;11.9017344444444;12.2008604166667;12.1901304166667;12.2372975;11.8797852173913
2019-12-23;12.2779285;11.872009;12.1906529166667;12.17764625;12.22330375;11.8622619047619
2019-12-24;12.2636508695652;11.8624660869565;12.1809213043478;12.1664608333333;12.2148820833333;11.8431142857143
2019-12-25;12.2471817391304;11.8500534782609;12.175937826087;12.1554891666667;12.20175375;11.8209756521739
2019-12-26;12.230042173913;11.8366165217391;12.1606065217391;12.1359554166667;12.1915375;11.8007817391304
2019-12-27;12.2176873913043;11.8019695652174;12.1515113043478;12.1145940909091;12.1631054545455;11.780342
2019-12-28;12.2019540909091;11.7803345454545;12.14748625;12.0924404166667;12.14057375;11.7570139130435
2019-12-29;12.19294;11.7723226086957;12.1102795;12.0605365217391;12.1098660869565;11.7397716666667
2019-12-30;12.174867;11.755694;12.08751375;12.0308820833333;12.08000125;11.7236238095238
2019-12-31;12.1591826315789;11.7429763157895;12.0671052173913;11.995077826087;12.0452808695652;11.703562
2020-01-01;12.1425116666667;11.7298104166667;12.0502656521739;11.9628591304348;12.0132734782609;11.68501
2020-01-02;12.12851375;11.7160891666667;12.0373647826087;11.93346125;11.9815595833333;11.672232173913
2020-01-03;12.1157163636364;11.6993736363636;12.0223969565217;11.9054008695652;11.9488226086957;11.655032
2020-01-04;12.0948134782609;11.6817743478261;12.0060286956522;11.8783039130435;11.9157495652174;11.6409886956522
2020-01-05;12.0855431818182;11.6618759090909;11.997685;11.8493372727273;11.8847154545455;11.6244956521739
2020-01-06;12.0711995833333;11.6403445833333;11.9833404347826;11.8229979166667;11.8575429166667;11.6062695652174
2020-01-07;12.0585534782609;11.6181165217391;11.9683458333333;11.8026491304348;11.8320995652174;11.596305
2020-01-08;12.0404008333333;11.59587375;11.9597783333333;11.7917459090909;11.8079045454545;11.574255
2020-01-09;12.0321622727273;11.5781563636364;11.9404629166667;11.7646913043478;11.7840613043478;11.5659936363636
2020-01-10;12.0143658333333;11.55402875;11.9316438095238;11.7494239130435;11.7603056521739;11.5510918181818
2020-01-11;12.0003409090909;11.5350045454545;11.9122708333333;11.7219841666667;11.7410591666667;11.5286666666667
2020-01-12;11.9803936363636;11.5111804545455;11.8911558333333;11.7048608333333;11.7199191666667;11.516097826087
2020-01-13;11.9720695652174;11.4905408695652;11.8794295833333;11.6893347826087;11.7000017391304;11.5069258333333
2020-01-14;11.9545204347826;11.4710026086957;11.8581843478261;11.6647747826087;11.6796369565217;11.4762173913043
2020-01-15;11.9426042857143;11.4477066666667;11.84675;11.6461045833333;11.66065;11.4608547619048
2020-01-16;11.9313008333333;11.4290516666667;11.8366586956522;11.6405020833333;11.6428879166667;11.4479379166667
2020-01-17;11.9164119047619;11.40723;11.81807;11.6108286956522;11.6228886956522;11.4350131818182
2020-01-18;11.8964357142857;11.3932;11.8071154545455;11.6029095652174;11.6048430434783;11.4222434782609
2020-01-19;11.8842958333333;11.3664533333333;11.7860471428571;11.57874875;11.5886579166667;11.4033408695652
2020-01-20;11.880239047619;11.3507995238095;11.78205125;11.568372173913;11.5708643478261;11.3943845454545
2020-01-21;11.8579141666667;11.3331291666667;11.7673570833333;11.5429426086957;11.5540095652174;11.3641095652174
2020-01-22;11.8399265217391;11.3121786956522;11.758726;11.5340410526316;11.5402110526316;11.35118875
2020-01-23;11.8359486363636;11.2945304545455;11.7431156521739;11.5120270833333;11.5221958333333;11.342135
2020-01-24;11.8148959090909;11.2757504545455;11.7312786363636;11.4941904761905;11.5061523809524;11.3329414285714
2020-01-25;11.8149547826087;11.2544047826087;11.7159854166667;11.48846625;11.4886425;11.3170779166667
2020-01-26;11.7945641666667;11.2325158333333;11.70623875;11.4756832;11.4670444;11.2978045454545
2020-01-27;11.7832847826087;11.217732173913;11.6865756521739;11.4535054545455;11.4479790909091;11.2887990909091
2020-01-28;11.7689894736842;11.2032668421053;11.6857104347826;11.4437931818182;11.4228736363636;11.2723316666667
2020-01-29;11.7662347826087;11.1793247826087;11.6984704545455;11.4294136363636;11.3940645454545;11.2562413636364
2020-01-30;11.7554595833333;11.1653704166667;11.6912317391304;11.4161834782609;11.3715139130435;11.2411245454545
2020-01-31;11.7486161904762;11.1493961904762;11.6764052173913;11.4120560869565;11.3536256521739;11.2299779166667
2020-02-01;11.73053;11.1331758333333;11.6645026086957;11.3890633333333;11.3367941666667;11.2105926086957
2020-02-02;11.7090517391304;11.1145591304348;11.6543352173913;11.3819604347826;11.3199147826087;11.1968204347826
2020-02-03;11.70254;11.0873840909091;11.6660556521739;11.36302;11.3029091304348;11.1742730434783
2020-02-04;11.690739375;11.0727075;11.6508845;11.351798;11.296194;11.1562247368421
2020-02-05;11.6686158333333;11.0511983333333;11.6182905555556;11.3426644444444;11.2790216666667;11.1463
2020-02-06;11.6524364705882;11.0365241176471;11.5768354166667;11.3263858333333;11.27168;11.1247780952381
2020-02-07;11.6396640909091;11.0214731818182;11.53116;11.3175843478261;11.2564030434783;11.1263539130435
2020-02-08;11.6263341666667;10.9950841666667;11.4859482608696;11.31319375;11.24048875;11.10370625
2020-02-09;11.6008970833333;10.96684375;11.4641873913043;11.274745;11.2217179166667;11.0911566666667
2020-02-10;11.590655;10.94259125;11.4418583333333;11.2481791666667;11.1991925;11.0743672727273
2020-02-11;11.5698904761905;10.9169576190476;11.4251475;11.24107375;11.1777658333333;11.0650447826087
2020-02-12;11.5521620833333;10.8957475;11.4163526086957;11.2174754166667;11.1539304166667;11.0440979166667
2020-02-13;11.5366216666667;10.8749754166667;11.389587826087;11.201507826087;11.1328143478261;11.0388391304348
2020-02-14;11.5236040909091;10.8518159090909;11.4072720833333;11.1853966666667;11.099190952381;11.0196358333333
2020-02-15;11.4984545833333;10.8347291666667;11.3829340909091;11.1576666666667;11.0790133333333;10.9988225
2020-02-16;11.48438875;10.8192854166667;11.3605829166667;11.1451620833333;11.0661883333333;10.988997826087
2020-02-17;11.4853686363636;10.7936140909091;11.3356695652174;11.12816125;11.04494875;10.9676919047619
2020-02-18;11.4368515384615;10.7729823076923;11.3139992307692;11.0856414285714;11.0215935714286;10.9472269230769
2020-02-19;11.4382123809524;10.7528219047619;11.3040486956522;11.0860245833333;11.0006329166667;10.9546717391304
2020-02-20;11.41941125;10.7371354166667;11.2656804761905;11.069005;10.9826704166667;10.9346730434783
2020-02-21;11.39706875;10.7313170833333;11.2578845833333;11.0495025;10.9666304166667;10.91304625
2020-02-22;11.39409875;10.708;11.2182965217391;11.0438052173913;10.9496469565217;10.9077704347826
2020-02-23;11.3559838095238;10.6828319047619;11.1980704545455;11.0168468181818;10.9289936363636;10.8880415789474
2020-02-24;11.3521316666667;10.663025;11.17637;10.984601;10.9095135;10.8750605555556
2020-02-25;11.3347116666667;10.6472641666667;11.1735379166667;10.9775652173913;10.892967826087;10.8639381818182
2020-02-26;11.3160204166667;10.6364483333333;11.1804380952381;10.9530747826087;10.8603573913043;10.8589243478261
2020-02-27;11.3029259090909;10.6208109090909;11.172860952381;10.9525694736842;10.8445852631579;10.8304880952381
2020-02-28;11.2938229166667;10.59633;11.2108686956522;10.9432125;10.8234666666667;10.8209245833333
2020-02-29;11.2843595652174;10.5930317391304;11.1901033333333;10.9394045833333;10.82019625;10.8172754166667
2020-03-01;11.26674;10.5718230434783;11.18215375;10.9299508695652;10.8074047826087;10.7919404545455
2020-03-02;11.2424871428571;10.5660319047619;11.1305866666667;10.9037195652174;10.800067826087;10.7857071428571
2020-03-03;11.2187156521739;10.5530473913043;11.0542795833333;10.89375;10.7845208333333;10.7785725
2020-03-04;11.1822731818182;10.5386990909091;10.98344;10.8659545833333;10.7758308333333;10.7377152173913
2020-03-05;11.1726380952381;10.4997714285714;10.9940520833333;10.8530591666667;10.7643570833333;10.7336263636364
2020-03-06;11.1756856521739;10.7332343478261;11.1650675;10.8538182608696;10.7670895652174;10.7332045833333
2020-03-07;11.14993375;10.5002166666667;10.8962826086957;10.8011138095238;10.7351714285714;10.7063829166667
2020-03-08;11.0983991666667;10.46705625;10.81253625;10.7529254166667;10.6949279166667;10.6813895833333
2020-03-09;11.0626168181818;10.4496372727273;10.7882729166667;10.71765875;10.65527375;10.6665123809524
2020-03-10;11.0372977272727;10.4351004545455;10.7405895652174;10.7010879166667;10.6111729166667;10.6586695454545
2020-03-11;11.0120376190476;10.4199776190476;10.7418017391304;10.6674104347826;10.577802173913;10.6535934782609
2020-03-12;10.9711488235294;10.4000235294118;10.7021583333333;10.6533908333333;10.54952875;10.6271408695652
2020-03-13;10.9414934782609;10.3815939130435;10.6911775;10.6250583333333;10.5198233333333;10.6176220833333
2020-03-14;10.9290347826087;10.3654039130435;10.6722195833333;10.61063625;10.49359375;10.6167929166667
2020-03-15;10.91517375;10.3473670833333;10.67078;10.5930683333333;10.4694870833333;10.6070519047619
2020-03-16;10.8874575;10.3350229166667;10.6517779166667;10.5773279166667;10.4501516666667;10.5889330434783
2020-03-17;10.8845269565217;10.322067826087;10.6484254166667;10.5680441666667;10.4337083333333;10.5797730434783
2020-03-18;10.8690429166667;10.3118370833333;10.64046625;10.55312625;10.4135358333333;10.5753720833333
2020-03-19;10.86622875;10.3043191666667;10.6234452173913;10.5347216666667;10.3928445833333;10.5702586956522
2020-03-20;10.8408347619048;10.2859852380952;10.6202970833333;10.5279204166667;10.3767445833333;10.5629252380952
2020-03-21;10.8389668181818;10.2821068181818;10.6640558333333;10.5237039130435;10.3648747826087;10.5616161904762
2020-03-22;10.8225339130435;10.2794213043478;10.6201554545455;10.4934404347826;10.3537291304348;10.5489895652174
2020-03-23;10.8167645833333;10.275645;10.5906182608696;10.4833095454545;10.3371668181818;10.5310117391304
2020-03-24;10.7774926086957;10.2710708695652;10.5412969565217;10.4853091666667;10.3243708333333;10.5251308695652
2020-03-25;10.7657879166667;10.25912125;10.5307741666667;10.4765266666667;10.3104254166667;10.527372173913
2020-03-26;10.7533391666667;10.2576091666667;10.5154204347826;10.46094;10.29513875;10.5055608695652
2020-03-27;10.7452552173913;10.2526160869565;10.4876508333333;10.4525995652174;10.2855034782609;10.4991713043478
2020-03-28;10.74071875;10.243095;10.473037826087;10.4344173913043;10.2731573913043;10.4941525
2020-03-29;10.7346860869565;10.2313573913043;10.4698886956522;10.4236063636364;10.2662090909091;10.4992277272727
2020-03-30;10.7176233333333;10.22422625;10.4517380952381;10.4201915;10.254171;10.4765725
2020-03-31;10.7062782608696;10.2181260869565;10.4511182608696;10.42046;10.2447195238095;10.4780541666667
2020-04-01;10.7069908333333;10.2063766666667;10.4375560869565;10.4101826086957;10.2406013043478;10.4566666666667
2020-04-02;10.7053891304348;10.1977356521739;10.4195170833333;10.4005483333333;10.2314175;10.4631308333333
2020-04-03;10.6867366666667;10.1891716666667;10.4251775;10.3939129166667;10.22944625;10.453525
2020-04-04;10.6845729166667;10.1836691666667;10.40417;10.3862869565217;10.2234917391304;10.4407034782609
2020-04-05;10.6805691666667;10.1766583333333;10.3888541666667;10.375155;10.21812;10.4364558333333
2020-04-06;10.6749220833333;10.1696358333333;10.3903425;10.3723354166667;10.21910625;10.4410933333333
2020-04-07;10.6677463636364;10.1588177272727;10.3862565217391;10.3613263636364;10.2194754545455;10.4337518181818
2020-04-08;10.6505755;10.1586595;10.3678369565217;10.3660340909091;10.2235890909091;10.4238113636364
2020-04-09;10.6556086363636;10.1462477272727;10.3669543478261;10.3563256521739;10.2190343478261;10.4228520833333
2020-04-10;10.6445308695652;10.1461817391304;10.3628425;10.3565043478261;10.2140556521739;10.4157158333333
2020-04-11;10.63853375;10.1395904166667;10.3549426086957;10.3519241666667;10.2118833333333;10.3979181818182
2020-04-12;10.63438875;10.1305679166667;10.3568743478261;10.3247054166667;10.20808625;10.4088613043478
2020-04-13;10.6280526086957;10.1249417391304;10.3395225;10.3301852173913;10.2015230434783;10.4034491666667
2020-04-14;10.62391125;10.11638125;10.3250166666667;10.3288638095238;10.1949366666667;10.4088617391304
2020-04-15;10.613945;10.118555;10.316185;10.3135779166667;10.1865358333333;10.3963852173913
2020-04-16;10.61310375;10.1035208333333;10.4138429166667;10.3240354166667;10.1626970833333;10.4003665217391
2020-04-17;10.621020952381;10.10798;10.4772222727273;10.2794126086957;10.1258565217391;10.3846113043478
2020-04-18;10.59181;10.1008552173913;10.4641525;10.21958375;10.1051504166667;10.3627977272727
2020-04-19;10.5876386956522;10.0865582608696;10.4810134782609;10.1648480952381;10.0814585714286;10.360803
2020-04-20;10.5650930434783;10.0811482608696;10.4848360869565;10.1258126086957;10.0680282608696;10.3441808333333
2020-04-21;10.5620779166667;10.08614;10.4890108695652;10.121459;10.05372;10.3355969565217
2020-04-22;10.5399923529412;10.0970323529412;10.4768904761905;10.0945561904762;10.0421547619048;10.35046
2020-04-23;10.5316171428571;10.1123778571429;10.4608781818182;10.1023709090909;10.0348540909091;10.3307427777778
2020-04-24;10.5272805;10.114581;10.4467743478261;10.1004241666667;10.0339308333333;10.3345691666667
2020-04-25;10.5281426086957;10.1120239130435;10.434154;10.0909468181818;10.0267913636364;10.3430613636364
2020-04-26;10.5206895;10.1183775;10.428757;10.1139663636364;10.0264227272727;10.3446863636364
2020-04-27;10.5114804347826;10.122832173913;10.432165;10.1062091304348;10.0196113043478;10.3524879166667
2020-04-28;10.5137347826087;10.1308391304348;10.4453304166667;10.1250395454545;10.0071990909091;10.3512004545455
2020-04-29;10.5085225;10.1484385;10.4457291304348;10.12004375;9.99689441666667;10.3579633333333
2020-04-30;10.503375;10.1621516666667;10.4325175;10.1086408695652;9.99058234782609;10.3642645833333
2020-05-01;10.5115170833333;10.1653045833333;10.357110952381;10.0902495652174;9.99865182608696;10.3736934782609
2020-05-02;10.4963826086957;10.1437347826087;10.2341229166667;10.11166;10.0282420952381;10.3835275
2020-05-03;10.51118875;10.1529658333333;10.2368186956522;10.1412469565217;10.0481143478261;10.3876725
2020-05-04;10.5115204166667;10.1678016666667;10.21895875;10.153695;10.0666245454545;10.4011283333333
2020-05-05;10.5331275;10.1768054166667;10.2404756521739;10.1717304166667;10.0752341666667;10.4173791666667
2020-05-06;10.5565934782609;10.183792173913;10.2924954166667;10.1889239130435;10.0635626086957;10.4252982608696
2020-05-07;10.56492;10.1928691304348;10.2646583333333;10.2034533333333;10.077205;10.439095
2020-05-08;10.5574116666667;10.2032020833333;10.230897826087;10.2002795454545;10.0972972727273;10.447262173913
2020-05-09;10.5778218181818;10.2149213636364;10.2155276190476;10.204455;10.1010590909091;10.4631726086957
2020-05-10;10.5852563636364;10.2303881818182;10.2147165217391;10.2369135;10.1131315;10.465565
2020-05-11;10.5885169565217;10.2445939130435;10.2275276190476;10.2375642857143;10.1171576190476;10.4807654545455
2020-05-12;10.5973647826087;10.2567895652174;10.2259240909091;10.2388366666667;10.1234041666667;10.4924791666667
2020-05-13;10.60662125;10.2652895833333;10.2173360869565;10.259390952381;10.1284352380952;10.4972691304348
2020-05-14;10.60864;10.27577;10.2387776190476;10.2665786956522;10.1274043478261;10.5140579166667
2020-05-15;10.6236877272727;10.2877309090909;10.2370295454545;10.2671060869565;10.1359826086957;10.5195009090909
2020-05-16;10.6323845833333;10.3003291666667;10.2227304347826;10.2597691666667;10.1434495833333;10.5263258333333
2020-05-17;10.6314918181818;10.3123040909091;10.2202933333333;10.2771426086957;10.1501913043478;10.53908
2020-05-18;10.64834;10.3241879166667;10.21778625;10.2820104166667;10.1592308333333;10.5504504761905
2020-05-19;10.6599722727273;10.3377809090909;10.2208052173913;10.3030514285714;10.1663776190476;10.5546114285714
2020-05-20;10.6663891304348;10.34975;10.2196578947368;10.29735;10.1729647619048;10.5671513043478
2020-05-21;10.6648265217391;10.3558334782609;10.25581625;10.3102531818182;10.16869;10.57536875
2020-05-22;10.6819083333333;10.3617158333333;10.3191625;10.2958125;10.15528625;10.5824825
2020-05-23;10.6856408695652;10.3697604347826;10.3379981818182;10.2894560869565;10.1474504347826;10.5929004347826
2020-05-24;10.6831768181818;10.3708913636364;10.3474472727273;10.2816858333333;10.1424683333333;10.5939417391304
2020-05-25;10.6882245833333;10.36488125;10.3482004166667;10.2698958333333;10.1477325;10.5937520833333
2020-05-26;10.6880831818182;10.3619845454545;10.3565291666667;10.2697073913043;10.1435234782609;10.6071609090909
2020-05-27;10.696897826087;10.3671447826087;10.3660904347826;10.26242625;10.14658875;10.6087585714286
2020-05-28;10.7074459090909;10.3772495454545;10.36381;10.2682213636364;10.127105;10.6144985
2020-05-29;10.7049063636364;10.3856318181818;10.372149;10.2716668181818;10.155245;10.6241486363636
2020-05-30;10.7163008333333;10.3949054166667;10.3778652380952;10.2737985714286;10.1703128571429;10.6321569565217
2020-05-31;10.7177966666667;10.406725;10.3839913043478;10.2832645454545;10.1625868181818;10.6461245833333
2020-06-01;10.7308656521739;10.4214191304348;10.3853756521739;10.2894686956522;10.1644334782609;10.6537791304348
2020-06-02;10.73673;10.4347170833333;10.3878013043478;10.3015142857143;10.173520952381;10.6695191304348
2020-06-03;10.7470942857143;10.4492995238095;10.3927018181818;10.3031179166667;10.1746995833333;10.68169
2020-06-04;10.7581354166667;10.4655554166667;10.4020926086957;10.3137291304348;10.1756039130435;10.69022
2020-06-05;10.7657958333333;10.4798866666667;10.4142743478261;10.3258295238095;10.1786171428571;10.7040265217391
